# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2398
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	extension_tokens	margin_change_from_certificate	competitor_switched
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab	37	188	151	151	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976]	148	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and	37	189	152	152	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290]	149	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his	37	190	153	153	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465]	150	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men	37	191	154	154	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450]	151	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled	37	192	155	155	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615]	152	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out	37	193	156	156	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503]	153	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from	37	194	157	157	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422]	154	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under	37	195	158	158	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739]	155	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it	37	196	159	159	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340]	156	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it,	37	197	160	160	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340, 11]	157	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it, like	37	198	161	161	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340, 11, 588]	158	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it, like seals	37	199	162	162	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340, 11, 588, 29718]	159	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it, like seals from	37	200	163	163	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340, 11, 588, 29718, 422]	160	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it, like seals from a	37	201	164	164	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340, 11, 588, 29718, 422, 257]	161	-0.459849	1
J5-541-078	541	78	RIGHT_EXTENSION	1	 up and down like an empty vial, twitching his legs upwards to escape the dreaded jaws of sharks; and Stubb was lustily singing out for some one to ladle him up; and while the old man’s line—now parting—admitted of his pulling into the creamy pool to rescue whom he could;—in that wild simultaneousness of a thousand concreted perils,—Ahab’s yet unstricken boat seemed drawn up towards Heaven by invisible wires,—as, arrow-like, shooting perpendicularly from the sea, the White Whale dashed his broad forehead against its bottom, and sent it, turning over and over, into the air; till it fell again—gunwale downwards—and Ahab and his men struggled out from under it, like seals from a sea	37	202	165	165	541	1	4.184615	3	 down	-0.148059	1594	3.487964	0.696651	0.696651	1594	1	[510, 290, 866, 588, 281, 6565, 410, 498, 11, 665, 19811, 465, 7405, 21032, 284, 6654, 262, 39229, 39940, 286, 27476, 26, 290, 520, 33670, 373, 22279, 813, 13777, 503, 329, 617, 530, 284, 9717, 293, 683, 510, 26, 290, 981, 262, 1468, 582, 447, 247, 82, 1627, 960, 2197, 44823, 960, 324, 3291, 286, 465, 10427, 656, 262, 27892, 5933, 284, 9992, 4150, 339, 714, 26, 960, 259, 326, 4295, 29526, 1108, 286, 257, 7319, 1673, 1186, 276, 583, 4487, 34976, 32, 5976, 447, 247, 82, 1865, 555, 2536, 5973, 8848, 3947, 7428, 510, 3371, 11225, 416, 14836, 19474, 34976, 292, 11, 15452, 12, 2339, 11, 4395, 45082, 22585, 422, 262, 5417, 11, 262, 2635, 44772, 37901, 465, 3154, 22645, 1028, 663, 4220, 11, 290, 1908, 340, 11, 6225, 625, 290, 625, 11, 656, 262, 1633, 26, 10597, 340, 3214, 757, 960, 7145, 86, 1000, 44890, 960, 392, 317, 5976, 290, 465, 1450, 11615, 503, 422, 739, 340, 11, 588, 29718, 422, 257, 5417]	162	-0.459849	1
