# generated_utc	2026-08-15T00:50:25+00:00
# script	probe_v13.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	960
prompt_id	prompt	treatment	neurons	add_value	intervention_mode	step	active	generated_token_id	generated_token	intervention_originals	intervention_sets
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	6	1	198	\n	[0.7401338815689087]	[-2.1302647590637207]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	7	1	1	"	[0.3241179585456848]	[-2.546280860900879]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	8	1	40	I	[-0.05965251103043556]	[-2.930051326751709]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	9	1	1101	'm	[-0.16988319158554077]	[-3.0402820110321045]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	10	1	7926	 sorry	[-0.1692086160182953]	[-3.039607286453247]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	11	1	11	,	[-0.07912880927324295]	[-2.9495275020599365]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	12	1	475	 but	[-0.16989769041538239]	[-3.0402965545654297]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	13	1	314	 I	[-0.053899407386779785]	[-2.9242982864379883]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	14	1	1101	'm	[-0.13816925883293152]	[-3.008568048477173]
7	He reached out for something and it felt	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	15	1	407	 not	[-0.14324556291103363]	[-3.013644218444824]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	1	0	257	 a	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	2	0	1621	 story	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	3	0	546	 about	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	4	0	257	 a	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	5	0	1862	 young	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	6	0	2576	 girl	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	7	0	508	 who	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	8	0	318	 is	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	9	0	4137	 forced	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	10	0	284	 to	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	11	0	2107	 live	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	12	0	351	 with	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	13	0	607	 her	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	14	0	3397	 parents	[]	[]
8	The first line of the novel is	CLEAN	[]	0.0	ONE_STEP	15	0	287	 in	[]	[]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	1	1	257	 a	[0.08992389589548111]	[2.960322618484497]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	2	0	1621	 story	[0.10502766817808151]	[0.10502766817808151]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	3	0	546	 about	[-0.15080244839191437]	[-0.15080244839191437]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	4	0	257	 a	[-0.16768145561218262]	[-0.16768145561218262]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	5	0	1862	 young	[-0.1464284360408783]	[-0.1464284360408783]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	6	0	2576	 girl	[-0.1591929793357849]	[-0.1591929793357849]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	7	0	508	 who	[0.013695898465812206]	[0.013695898465812206]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	8	0	318	 is	[-0.0012319027446210384]	[-0.0012319027446210384]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	9	0	4137	 forced	[-0.16983439028263092]	[-0.16983439028263092]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	10	0	284	 to	[-0.1058255136013031]	[-0.1058255136013031]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	11	0	2107	 live	[-0.11218776553869247]	[-0.11218776553869247]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	12	0	351	 with	[-0.048722200095653534]	[-0.048722200095653534]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	13	0	607	 her	[-0.004348860587924719]	[-0.004348860587924719]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	14	0	3397	 parents	[-0.1467089205980301]	[-0.1467089205980301]
8	The first line of the novel is	N38_ONE_STEP_NATURAL	[38]	2.870398759841919	ONE_STEP	15	0	287	 in	[-0.16954870522022247]	[-0.16954870522022247]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	1	1	257	 a	[0.08992389589548111]	[2.960322618484497]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	2	1	1621	 story	[0.10502766817808151]	[2.975426435470581]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	3	1	546	 about	[-0.15080244839191437]	[2.7195963859558105]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	4	1	257	 a	[-0.16768145561218262]	[2.7027173042297363]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	5	1	1862	 young	[-0.1464284360408783]	[2.723970413208008]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	6	1	2576	 girl	[-0.1591929793357849]	[2.7112057209014893]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	7	1	508	 who	[0.013695898465812206]	[2.884094715118408]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	8	1	318	 is	[-0.0012319027446210384]	[2.869166851043701]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	9	1	257	 a	[-0.16983439028263092]	[2.700564384460449]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	10	1	2888	 member	[-0.15666645765304565]	[2.7137322425842285]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	11	1	286	 of	[-0.051482170820236206]	[2.8189165592193604]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	12	1	257	 a	[-0.11600648611783981]	[2.754392385482788]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	13	1	1448	 group	[-0.12704148888587952]	[2.7433571815490723]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	14	1	286	 of	[-0.044810667634010315]	[2.8255879878997803]
8	The first line of the novel is	N38_SUSTAINED_NATURAL	[38]	2.870398759841919	SUSTAINED	15	1	661	 people	[-0.09994032979011536]	[2.770458459854126]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	1	1	257	 a	[0.08992389589548111, -0.08812706172466278, -0.0789766013622284]	[2.960322618484497, 2.78227162361145, 2.791422128677368]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	2	0	1621	 story	[0.10502766817808151, -0.10682878643274307, -0.16857588291168213]	[0.10502766817808151, -0.10682878643274307, -0.16857588291168213]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	3	0	546	 about	[-0.15080244839191437, -0.16928553581237793, -0.0729556530714035]	[-0.15080244839191437, -0.16928553581237793, -0.0729556530714035]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	4	0	257	 a	[-0.16768145561218262, -0.0759642943739891, -0.13665767014026642]	[-0.16768145561218262, -0.0759642943739891, -0.13665767014026642]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	5	0	1862	 young	[-0.1464284360408783, -0.15485145151615143, -0.0238204263150692]	[-0.1464284360408783, -0.15485145151615143, -0.0238204263150692]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	6	0	2576	 girl	[-0.1591929793357849, -0.16842184960842133, 0.1914469301700592]	[-0.1591929793357849, -0.16842184960842133, 0.1914469301700592]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	7	0	508	 who	[0.013695898465812206, -0.16856694221496582, -0.05202910304069519]	[0.013695898465812206, -0.16856694221496582, -0.05202910304069519]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	8	0	318	 is	[-0.0012319027446210384, -0.13508281111717224, -0.12437999248504639]	[-0.0012319027446210384, -0.13508281111717224, -0.12437999248504639]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	9	0	4137	 forced	[-0.16983439028263092, -0.16971886157989502, -0.16991287469863892]	[-0.16983439028263092, -0.16971886157989502, -0.16991287469863892]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	10	0	284	 to	[-0.1058255136013031, -0.15994295477867126, 0.3170531094074249]	[-0.1058255136013031, -0.15994295477867126, 0.3170531094074249]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	11	0	2107	 live	[-0.11218776553869247, -0.10414259135723114, -0.16177502274513245]	[-0.11218776553869247, -0.10414259135723114, -0.16177502274513245]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	12	0	351	 with	[-0.048722200095653534, -0.0787932351231575, -0.04793480038642883]	[-0.048722200095653534, -0.0787932351231575, -0.04793480038642883]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	13	0	607	 her	[-0.004348860587924719, -0.02732987515628338, -0.14347121119499207]	[-0.004348860587924719, -0.02732987515628338, -0.14347121119499207]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	14	0	3397	 parents	[-0.1467089205980301, -0.1421099752187729, -0.15405255556106567]	[-0.1467089205980301, -0.1421099752187729, -0.15405255556106567]
8	The first line of the novel is	TEAM_ONE_STEP_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	ONE_STEP	15	0	287	 in	[-0.16954870522022247, -0.12515072524547577, -0.03485481068491936]	[-0.16954870522022247, -0.12515072524547577, -0.03485481068491936]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	1	1	257	 a	[0.08992389589548111, -0.08812706172466278, -0.0789766013622284]	[2.960322618484497, 2.78227162361145, 2.791422128677368]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	2	1	1621	 story	[0.10502766817808151, -0.10682878643274307, -0.16857588291168213]	[2.975426435470581, 2.7635700702667236, 2.7018227577209473]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	3	1	286	 of	[-0.15080244839191437, -0.16928553581237793, -0.0729556530714035]	[2.7195963859558105, 2.701113224029541, 2.797443151473999]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	4	1	257	 a	[-0.14714471995830536, -0.09844230860471725, -0.16811628639698029]	[2.7232539653778076, 2.771956443786621, 2.702282428741455]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	5	1	1862	 young	[-0.13441389799118042, -0.16825805604457855, -0.04398326203227043]	[2.7359848022460938, 2.7021408081054688, 2.826415538787842]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	6	1	2576	 girl	[-0.1407853215932846, -0.15457871556282043, 0.19149050116539001]	[2.7296135425567627, 2.715820074081421, 3.061889171600342]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	7	1	508	 who	[0.07072039693593979, -0.15818622708320618, -0.05756887421011925]	[2.9411191940307617, 2.712212562561035, 2.8128299713134766]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	8	1	318	 is	[0.05477193370461464, -0.1423008143901825, -0.13612616062164307]	[2.925170660018921, 2.728097915649414, 2.7342724800109863]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	9	1	4137	 forced	[-0.16773158311843872, -0.169542595744133, -0.16736790537834167]	[2.702667236328125, 2.7008562088012695, 2.703030824661255]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	10	1	284	 to	[-0.11305718123912811, -0.16168439388275146, 0.3514486253261566]	[2.7573416233062744, 2.708714485168457, 3.2218472957611084]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	11	1	3853	 choose	[-0.11547502130270004, -0.10340936481952667, -0.16661417484283447]	[2.7549238204956055, 2.7669894695281982, 2.703784465789795]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	12	1	1022	 between	[-0.16345827281475067, -0.12447699159383774, -0.15873464941978455]	[2.7069404125213623, 2.7459218502044678, 2.7116641998291016]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	13	1	607	 her	[-0.08967985957860947, -0.10992828011512756, -0.14470550417900085]	[2.7807188034057617, 2.760470390319824, 2.7256932258605957]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	14	1	1204	 life	[-0.1549151986837387, -0.01938658207654953, -0.15539032220840454]	[2.7154836654663086, 2.8510122299194336, 2.715008497238159]
8	The first line of the novel is	TEAM_SUSTAINED_N38_CALIBRATED	[38, 1103, 2094]	2.870398759841919	SUSTAINED	15	1	290	 and	[-0.09843502938747406, 0.08694590628147125, -0.03109101578593254]	[2.7719638347625732, 2.9573447704315186, 2.8393077850341797]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	1	1	257	 a	[0.08992389589548111]	[10.089923858642578]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	2	1	2829	 simple	[0.10502766817808151]	[10.105027198791504]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	3	1	530	 one	[0.12014984339475632]	[10.120149612426758]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	4	1	25	:	[-0.16605786979198456]	[9.833942413330078]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	5	1	366	 "	[-0.15776751935482025]	[9.842232704162598]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	6	1	40	I	[-0.0867745503783226]	[9.913225173950195]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	7	1	1101	'm	[0.17165999114513397]	[10.171660423278809]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	8	1	257	 a	[0.2094450145959854]	[10.209444999694824]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	9	1	1862	 young	[-0.07886402308940887]	[9.921135902404785]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	10	1	582	 man	[-0.13925515115261078]	[9.86074447631836]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	11	1	11	,	[-0.059406887739896774]	[9.940592765808105]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	12	1	290	 and	[0.24593651294708252]	[10.245936393737793]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	13	1	314	 I	[0.38782376050949097]	[10.387824058532715]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	14	1	1101	'm	[-0.11118421703577042]	[9.888815879821777]
8	The first line of the novel is	N38_SUSTAINED_LEGACY_PLUS10	[38]	10.0	SUSTAINED	15	1	407	 not	[-0.14784587919712067]	[9.852153778076172]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	1	1	257	 a	[0.08992389589548111, -0.08812706172466278, -0.0789766013622284]	[10.089923858642578, 9.911872863769531, 9.92102336883545]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	2	1	2829	 simple	[0.10502766817808151, -0.10682878643274307, -0.16857588291168213]	[10.105027198791504, 9.893171310424805, 9.83142375946045]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	3	1	530	 one	[0.12014984339475632, -0.07503597438335419, 1.300063967704773]	[10.120149612426758, 9.92496395111084, 11.300064086914062]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	4	1	25	:	[-0.16605786979198456, -0.08555122464895248, -0.03759936988353729]	[9.833942413330078, 9.914448738098145, 9.962400436401367]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	5	1	366	 "	[-0.15776751935482025, -0.055845707654953, -0.15739567577838898]	[9.842232704162598, 9.944154739379883, 9.842604637145996]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	6	1	40	I	[-0.0867745503783226, -0.03791584447026253, -0.12098702043294907]	[9.913225173950195, 9.96208381652832, 9.879013061523438]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	7	1	716	 am	[0.17165999114513397, 0.028111062943935394, -0.022673632949590683]	[10.171660423278809, 10.028111457824707, 9.977326393127441]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	8	1	257	 a	[0.20824258029460907, -0.090568907558918, -0.06651352345943451]	[10.208242416381836, 9.909431457519531, 9.933486938476562]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	9	1	1862	 young	[-0.09530403465032578, -0.08220118284225464, -0.07889610528945923]	[9.904695510864258, 9.91779899597168, 9.921103477478027]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	10	1	582	 man	[-0.12904667854309082, -0.07020021975040436, 0.64644855260849]	[9.870953559875488, 9.929800033569336, 10.646448135375977]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	11	1	11	,	[-0.06873636692762375, -0.10964622348546982, -0.11187675595283508]	[9.93126392364502, 9.89035415649414, 9.888123512268066]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	12	1	290	 and	[0.2602088451385498, -0.06529519706964493, -0.16832281649112701]	[10.260209083557129, 9.934704780578613, 9.831677436828613]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	13	1	314	 I	[0.41300269961357117, -0.1638576090335846, -0.14353908598423004]	[10.413002967834473, 9.836142539978027, 9.856460571289062]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	14	1	716	 am	[-0.09599843621253967, -0.1425982564687729, -0.09691641479730606]	[9.904001235961914, 9.857401847839355, 9.903083801269531]
8	The first line of the novel is	TEAM_SUSTAINED_LEGACY_PLUS10	[38, 1103, 2094]	10.0	SUSTAINED	15	1	407	 not	[-0.16946059465408325, -0.15977977216243744, -0.15819710493087769]	[9.83053970336914, 9.84022045135498, 9.841802597045898]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	1	1	257	 a	[0.08992389589548111]	[-2.780474901199341]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	2	1	1621	 story	[0.10502766817808151]	[-2.765371084213257]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	3	1	546	 about	[-0.15080244839191437]	[-3.0212011337280273]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	4	1	257	 a	[-0.16768145561218262]	[-3.0380802154541016]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	5	1	1862	 young	[-0.1464284360408783]	[-3.01682710647583]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	6	1	2576	 girl	[-0.1591929793357849]	[-3.0295917987823486]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	7	1	508	 who	[0.013695898465812206]	[-2.8567028045654297]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	8	1	318	 is	[-0.0012319027446210384]	[-2.8716306686401367]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	9	1	4137	 forced	[-0.16983439028263092]	[-3.0402331352233887]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	10	1	284	 to	[-0.1058255136013031]	[-2.976224184036255]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	11	1	12479	 marry	[-0.11218776553869247]	[-2.982586622238159]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	12	1	257	 a	[-0.06533513218164444]	[-2.9357337951660156]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	13	1	582	 man	[-0.10466735064983368]	[-2.9750661849975586]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	14	1	508	 who	[-0.15490947663784027]	[-3.025308132171631]
8	The first line of the novel is	N38_SUSTAINED_NEG_NATURAL	[38]	-2.870398759841919	SUSTAINED	15	1	318	 is	[-0.14407695829868317]	[-3.0144758224487305]
