# generated_utc	2026-08-14T18:47:54+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2596
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
PAIR_PANEL__PAIR_06__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	BARE	sooner or later	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	BARE	sooner or later	1	so	568	0	0	-0.022965	-0.000102	1888	0.036084	[[1888, 2.515951], [1790, 2.479867], [1843, 1.534556], [2393, 1.401554], [654, 1.281172]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	BARE	sooner or later	2	oner	14491	0	0	-0.008528	-0.000102	1888	0.018413	[[2372, 2.497538], [839, 2.296034], [2482, 2.05009], [1419, 1.998444], [2735, 1.741384]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	BARE	sooner or later	3	 or	393	0	0	-0.000508	-0.000102	1888	0.018413	[[2973, 2.101325], [678, 1.814937], [2372, 1.737044], [2724, 1.616042], [1031, 1.549276]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	BARE	sooner or later	4	 later	1568	1	1	2.586434	2.586434	541	0.070483	[[541, 2.586434], [1842, 1.909779], [2286, 1.882819], [1691, 1.762816], [2852, 1.71463]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	V9_SPACE	 sooner or later	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	V9_SPACE	 sooner or later	1	 sooner	14556	0	0	-0.06665	-0.000102	1888	0.890051	[[1888, 3.330357], [2482, 2.440306], [1790, 2.32983], [464, 2.20139], [654, 1.755097]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	V9_SPACE	 sooner or later	2	 or	393	0	0	-0.002479	-0.000102	1888	0.453944	[[2829, 2.876413], [2898, 2.548818], [1449, 2.159298], [1318, 2.05988], [678, 2.040511]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	V9_SPACE	 sooner or later	3	 later	1568	1	1	3.041427	3.041427	1888	0.28893	[[541, 3.041427], [2286, 2.302058], [1842, 2.043588], [2893, 1.833734], [146, 1.630193]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	3	 sooner	14556	0	0	-0.028411	-0.000102	2073	0.489396	[[1888, 2.174508], [1419, 1.992916], [2482, 1.868769], [2735, 1.708391], [1339, 1.654252]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	4	 or	393	0	0	-0.004363	-0.000102	2073	0.366351	[[2829, 2.866796], [2898, 2.834064], [1449, 2.201259], [1318, 2.181569], [1006, 2.076884]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	5	 later	1568	1	1	3.168905	3.168905	2073	0.064242	[[541, 3.168905], [2286, 2.312504], [2720, 1.904663], [2893, 1.772325], [512, 1.683102]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THEY_SAID	they said sooner or later	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THEY_SAID	they said sooner or later	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THEY_SAID	they said sooner or later	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THEY_SAID	they said sooner or later	3	 sooner	14556	0	0	-0.036219	-0.000102	1419	0.143663	[[1419, 2.504533], [1888, 2.160073], [2482, 2.023838], [1491, 1.726712], [2735, 1.694289]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THEY_SAID	they said sooner or later	4	 or	393	0	0	-0.00138	-0.000102	2829	0.518911	[[2829, 3.103744], [1318, 2.584834], [2898, 2.427921], [1006, 2.234423], [488, 2.050518]]
PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	CONVENTIONAL	THEY_SAID	they said sooner or later	5	 later	1568	1	1	2.694656	2.694656	2829	0.409088	[[541, 2.694656], [1842, 1.936903], [2286, 1.933628], [2893, 1.860827], [2931, 1.787716]]
PAIR_PANEL__PAIR_06__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	BARE	north or velvet	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	BARE	north or velvet	1	north	43588	0	0	-0.01318	-0.000102	1888	0.386787	[[1888, 2.747657], [1790, 2.346838], [234, 1.712292], [2424, 1.634136], [1998, 1.415429]]
PAIR_PANEL__PAIR_06__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	BARE	north or velvet	2	 or	393	0	0	-0.001343	-0.000102	1888	0.386787	[[1888, 1.879088], [1790, 1.708239], [744, 1.532347], [2973, 1.343074], [1203, 1.220494]]
PAIR_PANEL__PAIR_06__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	BARE	north or velvet	3	 velvet	47750	1	1	0.172726	0.172726	1888	0.273797	[[1888, 2.753933], [1790, 2.480137], [638, 1.641691], [265, 1.257531], [2659, 1.144524]]
PAIR_PANEL__PAIR_06__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	V9_SPACE	 north or velvet	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	V9_SPACE	 north or velvet	1	 north	5093	0	0	-0.039818	-0.000102	1888	0.458154	[[1888, 3.081002], [1790, 2.622848], [464, 1.983904], [234, 1.70086], [654, 1.610841]]
PAIR_PANEL__PAIR_06__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	V9_SPACE	 north or velvet	2	 or	393	0	0	-0.00014	-0.000102	1888	0.458154	[[1888, 1.932689], [1790, 1.874314], [744, 1.804715], [1560, 1.454669], [2973, 1.354275]]
PAIR_PANEL__PAIR_06__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	V9_SPACE	 north or velvet	3	 velvet	47750	1	1	-0.01984	-0.000102	1888	0.458154	[[1888, 2.729585], [1790, 2.57252], [638, 1.559665], [847, 1.272915], [265, 1.165147]]
PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THE_PHRASE	the phrase north or velvet	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THE_PHRASE	the phrase north or velvet	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THE_PHRASE	the phrase north or velvet	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THE_PHRASE	the phrase north or velvet	3	 north	5093	0	0	-0.006962	-0.000102	2073	0.489396	[[1790, 1.75644], [1888, 1.747674], [2463, 1.359525], [1169, 1.349763], [281, 1.259405]]
PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THE_PHRASE	the phrase north or velvet	4	 or	393	0	0	-0.000167	-0.000102	2073	0.489396	[[744, 2.42627], [1790, 1.66845], [2762, 1.637583], [886, 1.572289], [1888, 1.52959]]
PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THE_PHRASE	the phrase north or velvet	5	 velvet	47750	1	1	0.126211	0.126211	2073	0.489396	[[1888, 2.569087], [1790, 2.211364], [638, 1.525959], [265, 1.104393], [2659, 1.076294]]
PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THEY_SAID	they said north or velvet	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THEY_SAID	they said north or velvet	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THEY_SAID	they said north or velvet	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THEY_SAID	they said north or velvet	3	 north	5093	0	0	-0.026419	-0.000102	2256	0.053377	[[1790, 1.967134], [1888, 1.808671], [2463, 1.756273], [281, 1.377674], [1534, 1.31412]]
PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THEY_SAID	they said north or velvet	4	 or	393	0	0	-3.8e-05	-3.8e-05	2256	0.053377	[[1888, 1.653902], [1790, 1.622716], [744, 1.501536], [1560, 1.393165], [2081, 1.364901]]
PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_06	ARBITRARY	THEY_SAID	they said north or velvet	5	 velvet	47750	1	1	-0.070412	-3.8e-05	1888	0.256728	[[1888, 2.617598], [1790, 2.339992], [638, 1.561479], [265, 1.369943], [654, 1.098225]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	BARE	give and take	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	BARE	give and take	1	give	26535	0	0	-0.05079	-0.000102	1790	0.093871	[[1790, 2.471239], [1888, 2.377367], [234, 1.7034], [1691, 1.357298], [1998, 1.27114]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	BARE	give and take	2	 and	290	0	0	-0.104578	-0.000102	1790	0.08931	[[2397, 2.381928], [1616, 2.287716], [2953, 2.071336], [223, 2.018136], [754, 1.852392]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	BARE	give and take	3	 take	1011	1	1	4.120844	4.120844	2659	0.338152	[[2659, 4.458997], [541, 4.120844], [638, 3.064773], [2317, 2.862014], [1348, 2.250551]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	V9_SPACE	 give and take	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	V9_SPACE	 give and take	1	 give	1577	0	0	-0.070821	-0.000102	1888	0.261189	[[1888, 2.895501], [1790, 2.634312], [464, 2.060953], [654, 1.839286], [935, 1.376223]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	V9_SPACE	 give and take	2	 and	290	0	0	-0.030546	-0.000102	1888	0.261189	[[2397, 2.039955], [754, 2.004182], [1616, 1.914212], [2953, 1.640622], [194, 1.597887]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	V9_SPACE	 give and take	3	 take	1011	1	1	3.130981	3.130981	2659	1.025636	[[2659, 4.156617], [541, 3.130981], [2317, 3.022256], [638, 2.999431], [1348, 2.202064]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THE_PHRASE	the phrase give and take	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THE_PHRASE	the phrase give and take	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THE_PHRASE	the phrase give and take	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THE_PHRASE	the phrase give and take	3	 give	1577	0	0	-0.010371	-0.000102	2073	0.489396	[[1888, 1.599789], [3064, 1.560186], [935, 1.435526], [1970, 1.375174], [1169, 1.256587]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THE_PHRASE	the phrase give and take	4	 and	290	0	0	-0.039431	-0.000102	2073	0.489396	[[1616, 2.178037], [2953, 1.97936], [2397, 1.957025], [124, 1.769184], [754, 1.736454]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THE_PHRASE	the phrase give and take	5	 take	1011	1	1	3.351185	3.351185	2659	1.035308	[[2659, 4.386493], [541, 3.351185], [2317, 2.873357], [638, 2.777976], [1348, 2.385218]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THEY_SAID	they said give and take	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THEY_SAID	they said give and take	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THEY_SAID	they said give and take	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THEY_SAID	they said give and take	3	 give	1577	0	0	-0.031919	-0.000102	2256	0.053377	[[3064, 1.784742], [1888, 1.635008], [654, 1.310673], [935, 1.196412], [2145, 1.174342]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THEY_SAID	they said give and take	4	 and	290	0	0	-0.060148	-0.000102	2256	0.053377	[[2953, 2.156691], [1616, 2.120836], [2397, 1.971996], [94, 1.642036], [815, 1.622851]]
PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	CONVENTIONAL	THEY_SAID	they said give and take	5	 take	1011	1	1	3.766868	3.766868	2659	0.802644	[[2659, 4.569512], [541, 3.766868], [638, 2.753911], [2317, 2.691851], [1348, 2.30528]]
PAIR_PANEL__PAIR_07__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	BARE	marble and rabbits	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	BARE	marble and rabbits	1	mar	3876	0	0	-0.030775	-0.000102	1790	0.09322	[[1790, 2.918438], [1888, 2.825218], [1819, 1.82278], [1710, 1.756626], [2939, 1.563126]]
PAIR_PANEL__PAIR_07__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	BARE	marble and rabbits	2	ble	903	0	0	-0.105661	-0.000102	1790	0.09322	[[1790, 2.126208], [790, 1.617504], [2955, 1.444541], [1345, 1.384775], [1888, 1.304552]]
PAIR_PANEL__PAIR_07__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	BARE	marble and rabbits	3	 and	290	0	0	-0.03037	-0.000102	1790	0.09322	[[1790, 1.765104], [1888, 1.423375], [1203, 1.28918], [2973, 1.22467], [2753, 1.159488]]
PAIR_PANEL__PAIR_07__ARBITRARY__BARE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	BARE	marble and rabbits	4	 rabbits	33043	1	1	0.57481	0.57481	1790	0.09322	[[638, 2.314837], [1888, 2.201192], [2659, 1.754672], [1790, 1.664325], [2317, 1.39019]]
PAIR_PANEL__PAIR_07__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	V9_SPACE	 marble and rabbits	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	V9_SPACE	 marble and rabbits	1	 marble	30623	0	0	-0.146916	-0.000102	1888	1.160158	[[1888, 3.655281], [464, 2.495123], [1790, 2.415402], [1998, 1.710243], [654, 1.45277]]
PAIR_PANEL__PAIR_07__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	V9_SPACE	 marble and rabbits	2	 and	290	0	0	-0.021625	-0.000102	1888	1.160158	[[1790, 2.255592], [1888, 1.709264], [2753, 1.205374], [654, 0.995641], [1203, 0.989915]]
PAIR_PANEL__PAIR_07__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	V9_SPACE	 marble and rabbits	3	 rabbits	33043	1	1	0.11105	0.11105	1888	1.160158	[[638, 2.27127], [1888, 2.09769], [1790, 2.039984], [847, 1.580316], [56, 1.409691]]
PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	3	 marble	30623	0	0	-0.049475	-0.000102	2073	0.489396	[[1888, 2.321728], [265, 1.608017], [1790, 1.417489], [1268, 1.395308], [778, 1.196534]]
PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	4	 and	290	0	0	-0.005097	-0.000102	2073	0.489396	[[1790, 1.622471], [1543, 1.385722], [194, 1.210605], [2753, 1.191923], [1336, 1.148184]]
PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	5	 rabbits	33043	1	1	-0.005454	-0.000102	2073	0.489396	[[638, 2.211526], [1790, 1.683646], [1888, 1.574525], [847, 1.464689], [56, 1.452399]]
PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THEY_SAID	they said marble and rabbits	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THEY_SAID	they said marble and rabbits	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THEY_SAID	they said marble and rabbits	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THEY_SAID	they said marble and rabbits	3	 marble	30623	0	0	-0.094074	-0.000102	1888	0.223598	[[1888, 2.584468], [1790, 1.541331], [1268, 1.382151], [265, 1.370708], [1948, 1.12107]]
PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THEY_SAID	they said marble and rabbits	4	 and	290	0	0	-0.006998	-0.000102	1888	0.223598	[[1790, 2.014567], [2753, 1.301885], [1888, 1.259007], [654, 1.064151], [2962, 1.01821]]
PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	PAIR_07	ARBITRARY	THEY_SAID	they said marble and rabbits	5	 rabbits	33043	1	1	0.280161	0.280161	1888	0.223598	[[638, 2.353125], [2659, 1.520133], [1790, 1.503064], [1888, 1.467573], [2317, 1.392105]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	BARE	life and death	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
PAIR_PANEL__PAIR_08__CONVENTIONAL__BARE__NONE	PAIR_PANEL	PAIR_08	CONVENTIONAL	BARE	life and death	1	life	6042	0	0	-0.102974	-0.000102	1888	0.285193	[[1888, 2.646063], [1497, 2.207751], [1790, 1.954055], [234, 1.54022], [947, 1.386967]]
