# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3252
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase shoulder shoulder	4	 shoulder	8163	1	1	-0.168151	-0.000102	2073	0.465402	[[1790, 2.767744], [1888, 1.485277], [2220, 1.362996], [815, 1.189648], [2625, 1.140943]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase copper copper	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase copper copper	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase copper copper	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase copper copper	3	 copper	15317	0	0	-0.044738	-0.000102	2073	0.489396	[[1888, 2.018404], [1790, 1.568472], [778, 1.432629], [1876, 1.266201], [2297, 1.238784]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase copper copper	4	 copper	15317	1	1	-0.168583	-0.000102	2073	0.489396	[[1336, 2.072866], [2566, 1.885539], [1424, 1.703182], [1691, 1.674288], [589, 1.542611]]
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said shoulder to shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said shoulder to shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said shoulder to shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said shoulder to shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said shoulder to shoulder	4	 to	284	0	0	-0.004769	-0.000102	419	0.74174	[[419, 3.465086], [1415, 2.543606], [1790, 2.3956], [2150, 2.326288], [1003, 2.025292]]
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said shoulder to shoulder	5	 shoulder	8163	1	1	4.702437	4.702437	541	0.441053	[[541, 4.702437], [2659, 4.261384], [2326, 2.75168], [2956, 2.616929], [2566, 2.594529]]
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said shoulder to knee	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said shoulder to knee	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said shoulder to knee	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said shoulder to knee	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said shoulder to knee	4	 to	284	0	0	-0.004769	-0.000102	419	0.74174	[[419, 3.465086], [1415, 2.543606], [1790, 2.3956], [2150, 2.326288], [1003, 2.025292]]
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said shoulder to knee	5	 knee	10329	1	1	1.972084	1.972084	419	0.74174	[[2659, 2.323222], [541, 1.972084], [1790, 1.915387], [638, 1.624117], [2004, 1.588362]]
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said shoulder to garden	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said shoulder to garden	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said shoulder to garden	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said shoulder to garden	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said shoulder to garden	4	 to	284	0	0	-0.004769	-0.000102	419	0.74174	[[419, 3.465086], [1415, 2.543606], [1790, 2.3956], [2150, 2.326288], [1003, 2.025292]]
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said shoulder to garden	5	 garden	11376	1	1	-0.067236	-0.000102	419	0.74174	[[1888, 2.42915], [1790, 1.990962], [429, 1.512279], [2305, 1.30774], [1388, 1.229555]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said copper to shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said copper to shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said copper to shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said copper to shoulder	3	 copper	15317	0	0	-0.068653	-0.000102	2256	0.053377	[[1888, 2.278062], [698, 2.271847], [1790, 1.734737], [1534, 1.469584], [1169, 1.228579]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said copper to shoulder	4	 to	284	0	0	-0.004928	-0.000102	1790	0.197109	[[1790, 2.557979], [1888, 1.951971], [1336, 1.635148], [654, 1.541337], [2608, 1.416444]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said copper to shoulder	5	 shoulder	8163	1	1	-0.149306	-0.000102	1790	0.431488	[[1790, 2.792357], [429, 1.702968], [1264, 1.602846], [1041, 1.566557], [1388, 1.403392]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said copper to copper	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said copper to copper	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said copper to copper	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said copper to copper	3	 copper	15317	0	0	-0.068653	-0.000102	2256	0.053377	[[1888, 2.278062], [698, 2.271847], [1790, 1.734737], [1534, 1.469584], [1169, 1.228579]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said copper to copper	4	 to	284	0	0	-0.004928	-0.000102	1790	0.197109	[[1790, 2.557979], [1888, 1.951971], [1336, 1.635148], [654, 1.541337], [2608, 1.416444]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said copper to copper	5	 copper	15317	1	1	1.857586	1.857586	2566	0.377245	[[2566, 2.935224], [2659, 2.330811], [698, 2.218369], [638, 2.106683], [541, 1.857586]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said copper to garden	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said copper to garden	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said copper to garden	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said copper to garden	3	 copper	15317	0	0	-0.068653	-0.000102	2256	0.053377	[[1888, 2.278062], [698, 2.271847], [1790, 1.734737], [1534, 1.469584], [1169, 1.228579]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said copper to garden	4	 to	284	0	0	-0.004928	-0.000102	1790	0.197109	[[1790, 2.557979], [1888, 1.951971], [1336, 1.635148], [654, 1.541337], [2608, 1.416444]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said copper to garden	5	 garden	11376	1	1	-0.160602	-0.000102	1790	0.047049	[[1888, 2.51093], [1790, 2.362411], [2305, 1.66949], [654, 1.33495], [1388, 1.306773]]
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THEY_SAID	they said shoulder shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THEY_SAID	they said shoulder shoulder	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THEY_SAID	they said shoulder shoulder	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THEY_SAID	they said shoulder shoulder	3	 shoulder	8163	0	0	-0.081188	-0.000102	1790	0.362476	[[1790, 2.723346], [1888, 2.204353], [1041, 1.470602], [654, 1.431132], [1602, 1.250362]]
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THEY_SAID	they said shoulder shoulder	4	 shoulder	8163	1	1	-0.169925	-0.000102	1790	0.459632	[[1790, 2.820502], [1888, 1.96487], [2220, 1.572013], [1691, 1.128307], [2321, 1.065375]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THEY_SAID	they said copper copper	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THEY_SAID	they said copper copper	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THEY_SAID	they said copper copper	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THEY_SAID	they said copper copper	3	 copper	15317	0	0	-0.068653	-0.000102	2256	0.053377	[[1888, 2.278062], [698, 2.271847], [1790, 1.734737], [1534, 1.469584], [1169, 1.228579]]
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THEY_SAID	they said copper copper	4	 copper	15317	1	1	-0.147347	-0.000102	2566	0.117674	[[2566, 2.478544], [1424, 2.129398], [1691, 2.085451], [1336, 2.039137], [698, 1.721815]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	BARE	shoulder and shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	BARE	shoulder and shoulder	1	sh	1477	0	0	-0.018823	-0.000102	1790	0.145293	[[1790, 2.86051], [1888, 2.715217], [1998, 1.617013], [1819, 1.54878], [654, 1.480409]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	BARE	shoulder and shoulder	2	oulder	17601	0	0	-0.138435	-0.000102	1790	0.145293	[[1888, 2.638398], [1790, 2.441247], [2220, 1.682136], [2215, 1.529839], [790, 1.48715]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	BARE	shoulder and shoulder	3	 and	290	0	0	-0.012302	-0.000102	1790	0.145293	[[1790, 1.879249], [1888, 1.499959], [1203, 1.376727], [992, 1.313679], [2753, 1.253871]]
REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	BARE	shoulder and shoulder	4	 shoulder	8163	1	1	2.71232	2.71232	2659	1.130291	[[2659, 3.990801], [541, 2.71232], [638, 2.226476], [2220, 1.979709], [2317, 1.85188]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	BARE	shoulder or shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	BARE	shoulder or shoulder	1	sh	1477	0	0	-0.018823	-0.000102	1790	0.145293	[[1790, 2.86051], [1888, 2.715217], [1998, 1.617013], [1819, 1.54878], [654, 1.480409]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	BARE	shoulder or shoulder	2	oulder	17601	0	0	-0.138435	-0.000102	1790	0.145293	[[1888, 2.638398], [1790, 2.441247], [2220, 1.682136], [2215, 1.529839], [790, 1.48715]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	BARE	shoulder or shoulder	3	 or	393	0	0	-0.000702	-0.000102	1790	0.145293	[[1790, 1.703401], [1888, 1.519116], [1203, 1.403327], [2973, 1.290632], [166, 1.136605]]
REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	BARE	shoulder or shoulder	4	 shoulder	8163	1	1	2.790348	2.790348	2659	1.091135	[[2659, 3.951645], [541, 2.790348], [638, 2.353251], [2317, 1.802419], [2220, 1.757613]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	BARE	shoulder to shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	BARE	shoulder to shoulder	1	sh	1477	0	0	-0.018823	-0.000102	1790	0.145293	[[1790, 2.86051], [1888, 2.715217], [1998, 1.617013], [1819, 1.54878], [654, 1.480409]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	BARE	shoulder to shoulder	2	oulder	17601	0	0	-0.138435	-0.000102	1790	0.145293	[[1888, 2.638398], [1790, 2.441247], [2220, 1.682136], [2215, 1.529839], [790, 1.48715]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	BARE	shoulder to shoulder	3	 to	284	0	0	-0.002575	-0.000102	1790	0.145293	[[1790, 2.043264], [2150, 2.004031], [419, 1.813694], [1415, 1.609899], [1396, 1.572621]]
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	BARE	shoulder to shoulder	4	 shoulder	8163	1	1	3.535976	3.535976	541	0.081384	[[541, 3.535976], [2659, 3.454592], [1790, 2.377781], [638, 1.991086], [1354, 1.869732]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	BARE	shoulder by shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	BARE	shoulder by shoulder	1	sh	1477	0	0	-0.018823	-0.000102	1790	0.145293	[[1790, 2.86051], [1888, 2.715217], [1998, 1.617013], [1819, 1.54878], [654, 1.480409]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	BARE	shoulder by shoulder	2	oulder	17601	0	0	-0.138435	-0.000102	1790	0.145293	[[1888, 2.638398], [1790, 2.441247], [2220, 1.682136], [2215, 1.529839], [790, 1.48715]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	BARE	shoulder by shoulder	3	 by	416	0	0	-0.039742	-0.000102	1790	0.145293	[[1888, 2.172547], [801, 1.819451], [1790, 1.809306], [419, 1.715792], [654, 1.577691]]
REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	BARE	shoulder by shoulder	4	 shoulder	8163	1	1	2.803863	2.803863	1790	0.056647	[[541, 2.803863], [2659, 2.364106], [971, 2.084292], [1790, 2.037873], [1691, 1.941683]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	BARE	shoulder after shoulder	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	BARE	shoulder after shoulder	1	sh	1477	0	0	-0.018823	-0.000102	1790	0.145293	[[1790, 2.86051], [1888, 2.715217], [1998, 1.617013], [1819, 1.54878], [654, 1.480409]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	BARE	shoulder after shoulder	2	oulder	17601	0	0	-0.138435	-0.000102	1790	0.145293	[[1888, 2.638398], [1790, 2.441247], [2220, 1.682136], [2215, 1.529839], [790, 1.48715]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	BARE	shoulder after shoulder	3	 after	706	0	0	-0.029774	-0.000102	1790	0.145293	[[2883, 1.906481], [1888, 1.806296], [1790, 1.609131], [576, 1.596595], [1203, 1.51156]]
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	BARE	shoulder after shoulder	4	 shoulder	8163	1	1	1.418408	1.418408	1790	0.145293	[[1790, 1.925437], [2220, 1.720243], [715, 1.511601], [2566, 1.493479], [541, 1.418408]]
