# generated_utc	2026-08-14T18:12:44+00:00
# script	probe_v9.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	566
route_id	target_neuron	source_index	method	found	string	source_start	source_end	source_span_n_tok	realised_n_tok	dest	target_wins	target_peak	target_peakpos	target_peak_token	target_peak_drift	best_other	best_other_peak	signed_target_margin	reported_delta	runner_up	roundtrip_stable	realised_token_ids	word_right_source_end	pareto_index	pareto_size
J5-541-032	541	32	PARETO	1	 sailors in wax, day after day	17	24	7	7	541	1	4.265871	7	 day	-0.439308	2659	3.687845	0.578026	0.578026	2659	1	[29996, 287, 20302, 11, 1110, 706, 1110]		3	4
J5-541-032	541	32	PARETO	1	 painted sailors in wax, day after day	16	24	8	8	541	1	4.411035	8	 day	-0.294144	2659	3.81609	0.594944	0.594944	2659	1	[13055, 29996, 287, 20302, 11, 1110, 706, 1110]		4	4
J5-541-033	541	33	PREFIX	1	But what is a _Gam?_ You might wear out your index-finger running up and down	0	20	20	20	541	1	4.449668	20	 down	1.2e-05	2659	3.659034	0.790633	0.790633	2659	1	[1537, 644, 318, 257, 4808, 34777, 30, 62, 921, 1244, 5806, 503, 534, 6376, 12, 35461, 2491, 510, 290, 866]			
J5-541-033	541	33	TOKEN_MIN	1	 up and down	17	20	3	3	541	1	4.184613	3	 down	-0.265043	1790	3.028115	1.156498	1.156498	1790	1	[510, 290, 866]			
J5-541-033	541	33	WORD_ANCHORED	1	 up and down	17	20	3	3	541	1	4.184617	3	 down	-0.265039	1790	3.028114	1.156503	1.156503	1790	1	[510, 290, 866]	20		
J5-541-033	541	33	MARGIN_MAX	1	finger running up and down	15	20	5	5	541	1	4.742548	5	 down	0.292892	2659	3.534153	1.208395	1.208395	2659	1	[35461, 2491, 510, 290, 866]			
J5-541-033	541	33	PARETO	1	 up and down	17	20	3	3	541	1	4.184613	3	 down	-0.265043	1790	3.028115	1.156498	1.156498	1790	1	[510, 290, 866]		1	2
J5-541-033	541	33	PARETO	1	finger running up and down	15	20	5	5	541	1	4.742548	5	 down	0.292892	2659	3.534153	1.208395	1.208395	2659	1	[35461, 2491, 510, 290, 866]		2	2
J5-541-034	541	34	PREFIX	1	Nor is this any very easy matter; for in his rear is the immense projecting steering oar hitting him now and then	0	24	24	24	541	1	4.377449	24	 then	4e-06	674	3.920518	0.456931	0.456931	674	1	[21991, 318, 428, 597, 845, 2562, 2300, 26, 329, 287, 465, 8286, 318, 262, 13964, 37298, 19702, 267, 283, 9008, 683, 783, 290, 788]			
J5-541-034	541	34	TOKEN_MIN	1	 now and then	21	24	3	3	541	1	3.729738	3	 then	-0.647707	1888	3.160017	0.569721	0.569721	1888	1	[783, 290, 788]			
J5-541-034	541	34	WORD_ANCHORED	1	 now and then	21	24	3	3	541	1	3.729739	3	 then	-0.647706	1888	3.160015	0.569724	0.569724	1888	1	[783, 290, 788]	24		
J5-541-034	541	34	MARGIN_MAX	1	ar hitting him now and then	18	24	6	6	541	1	3.932923	6	 then	-0.444522	1888	2.622822	1.310102	1.310102	1888	1	[283, 9008, 683, 783, 290, 788]			
J5-541-034	541	34	PARETO	1	 now and then	21	24	3	3	541	1	3.729738	3	 then	-0.647707	1888	3.160017	0.569721	0.569721	1888	1	[783, 290, 788]		1	3
J5-541-034	541	34	PARETO	1	 hitting him now and then	19	24	5	5	541	1	3.900822	5	 then	-0.476623	1888	2.946941	0.95388	0.95388	1888	1	[9008, 683, 783, 290, 788]		2	3
J5-541-034	541	34	PARETO	1	ar hitting him now and then	18	24	6	6	541	1	3.932923	6	 then	-0.444522	1888	2.622822	1.310102	1.310102	1888	1	[283, 9008, 683, 783, 290, 788]		3	3
J5-541-035	541	35	PREFIX	1	Others of the sailors joined with them in this attempt, and a twisted turmoil ensued; while standing out of harm’s way, the valiant captain danced up and down	0	34	34	34	541	1	4.141761	34	 down	0.0	8	2.960015	1.181746	1.181746	8	1	[25599, 286, 262, 29996, 5399, 351, 606, 287, 428, 2230, 11, 290, 257, 19074, 26962, 38597, 26, 981, 5055, 503, 286, 4419, 447, 247, 82, 835, 11, 262, 46258, 10654, 39480, 510, 290, 866]			
J5-541-035	541	35	TOKEN_MIN	1	 up and down	31	34	3	3	541	1	4.184614	3	 down	0.042853	1790	3.028116	1.156497	1.156497	1790	1	[510, 290, 866]			
J5-541-035	541	35	WORD_ANCHORED	1	 up and down	31	34	3	3	541	1	4.184614	3	 down	0.042853	1790	3.028116	1.156497	1.156497	1790	1	[510, 290, 866]	34		
J5-541-035	541	35	MARGIN_MAX	1	Others of the sailors joined with them in this attempt, and a twisted turmoil ensued; while standing out of harm’s way, the valiant captain danced up and down	0	34	34	34	541	1	4.141761	34	 down	0.0	8	2.960015	1.181746	1.181746	8	1	[25599, 286, 262, 29996, 5399, 351, 606, 287, 428, 2230, 11, 290, 257, 19074, 26962, 38597, 26, 981, 5055, 503, 286, 4419, 447, 247, 82, 835, 11, 262, 46258, 10654, 39480, 510, 290, 866]			
J5-541-035	541	35	PARETO	1	 up and down	31	34	3	3	541	1	4.184614	3	 down	0.042853	1790	3.028116	1.156497	1.156497	1790	1	[510, 290, 866]		1	2
J5-541-035	541	35	PARETO	1	Others of the sailors joined with them in this attempt, and a twisted turmoil ensued; while standing out of harm’s way, the valiant captain danced up and down	0	34	34	34	541	1	4.141761	34	 down	0.0	8	2.960015	1.181746	1.181746	8	1	[25599, 286, 262, 29996, 5399, 351, 606, 287, 428, 2230, 11, 290, 257, 19074, 26962, 38597, 26, 981, 5055, 503, 286, 4419, 447, 247, 82, 835, 11, 262, 46258, 10654, 39480, 510, 290, 866]		2	2
J5-541-036	541	36	PREFIX	1	‘Come out of that, ye cut-throats!’ “Steelkilt leaped on the barricade, and striding up and down	0	33	33	33	541	1	5.533374	33	 down	2e-06	2659	4.150838	1.382535	1.382535	2659	1	[447, 246, 16773, 503, 286, 326, 11, 9838, 2005, 12, 26110, 1381, 0, 447, 247, 564, 250, 39807, 74, 2326, 443, 5813, 319, 262, 31853, 671, 11, 290, 965, 2530, 510, 290, 866]			
J5-541-036	541	36	TOKEN_MIN	1	 up and down	30	33	3	3	541	1	4.184614	3	 down	-1.348758	1790	3.028116	1.156497	1.156497	1790	1	[510, 290, 866]			
J5-541-036	541	36	WORD_ANCHORED	1	 up and down	30	33	3	3	541	1	4.184611	3	 down	-1.348761	1790	3.028117	1.156494	1.156494	1790	1	[510, 290, 866]	33		
J5-541-036	541	36	MARGIN_MAX	1	ilt leaped on the barricade, and striding up and down	19	33	14	14	541	1	5.508035	14	 down	-0.025337	2659	4.059559	1.448476	1.448476	2659	1	[2326, 443, 5813, 319, 262, 31853, 671, 11, 290, 965, 2530, 510, 290, 866]			
J5-541-036	541	36	PARETO	1	 up and down	30	33	3	3	541	1	4.184614	3	 down	-1.348758	1790	3.028116	1.156497	1.156497	1790	1	[510, 290, 866]		1	5
J5-541-036	541	36	PARETO	1	 striding up and down	28	33	5	5	541	1	4.982335	5	 down	-0.551037	2659	3.565756	1.416579	1.416579	2659	1	[965, 2530, 510, 290, 866]		2	5
J5-541-036	541	36	PARETO	1	, and striding up and down	26	33	7	7	541	1	5.790144	7	 down	0.256772	2659	4.367649	1.422496	1.422496	2659	1	[11, 290, 965, 2530, 510, 290, 866]		3	5
J5-541-036	541	36	PARETO	1	ade, and striding up and down	25	33	8	8	541	1	5.716659	8	 down	0.183287	2659	4.277474	1.439184	1.439184	2659	1	[671, 11, 290, 965, 2530, 510, 290, 866]		4	5
J5-541-036	541	36	PARETO	1	ilt leaped on the barricade, and striding up and down	19	33	14	14	541	1	5.508035	14	 down	-0.025337	2659	4.059559	1.448476	1.448476	2659	1	[2326, 443, 5813, 319, 262, 31853, 671, 11, 290, 965, 2530, 510, 290, 866]		5	5
J5-541-037	541	37	PREFIX	1	As for the book-binder’s whale winding like a vine-stalk round the stock of a descending anchor—as stamped and gilded on the backs and title-pages of many books both old and new	0	45	45	45	541	1	3.715827	45	 new	-7e-06	1642	3.554736	0.161091	0.161091	1642	1	[1722, 329, 262, 1492, 12, 65, 5540, 447, 247, 82, 22206, 28967, 588, 257, 17793, 12, 301, 971, 2835, 262, 4283, 286, 257, 31491, 18021, 960, 292, 28305, 290, 308, 46158, 319, 262, 12983, 290, 3670, 12, 31126, 286, 867, 3835, 1111, 1468, 290, 649]			
J5-541-037	541	37	TOKEN_MIN	1	 old and new	42	45	3	3	541	1	3.441274	3	 new	-0.27456	1888	3.397594	0.04368	0.04368	1888	1	[1468, 290, 649]			
J5-541-037	541	37	WORD_ANCHORED	1	 old and new	42	45	3	3	541	1	3.441274	3	 new	-0.27456	1888	3.397594	0.04368	0.04368	1888	1	[1468, 290, 649]	45		
J5-541-037	541	37	MARGIN_MAX	1	-stalk round the stock of a descending anchor—as stamped and gilded on the backs and title-pages of many books both old and new	15	45	30	30	541	1	3.753164	30	 new	0.03733	2073	3.416191	0.336973	0.336973	2073	1	[12, 301, 971, 2835, 262, 4283, 286, 257, 31491, 18021, 960, 292, 28305, 290, 308, 46158, 319, 262, 12983, 290, 3670, 12, 31126, 286, 867, 3835, 1111, 1468, 290, 649]			
J5-541-037	541	37	PARETO	1	 old and new	42	45	3	3	541	1	3.441274	3	 new	-0.27456	1888	3.397594	0.04368	0.04368	1888	1	[1468, 290, 649]		1	6
J5-541-037	541	37	PARETO	1	pages of many books both old and new	37	45	8	8	541	1	3.493987	8	 new	-0.221847	1642	3.443161	0.050825	0.050825	1642	1	[31126, 286, 867, 3835, 1111, 1468, 290, 649]		2	6
J5-541-037	541	37	PARETO	1	 title-pages of many books both old and new	35	45	10	10	541	1	3.531154	10	 new	-0.18468	1642	3.40702	0.124134	0.124134	1642	1	[3670, 12, 31126, 286, 867, 3835, 1111, 1468, 290, 649]		3	6
J5-541-037	541	37	PARETO	1	 the stock of a descending anchor—as stamped and gilded on the backs and title-pages of many books both old and new	19	45	26	26	541	1	3.618522	26	 new	-0.097312	2073	3.415929	0.202593	0.202593	2073	1	[262, 4283, 286, 257, 31491, 18021, 960, 292, 28305, 290, 308, 46158, 319, 262, 12983, 290, 3670, 12, 31126, 286, 867, 3835, 1111, 1468, 290, 649]		4	6
J5-541-037	541	37	PARETO	1	stalk round the stock of a descending anchor—as stamped and gilded on the backs and title-pages of many books both old and new	16	45	29	29	541	1	3.674859	29	 new	-0.040975	2073	3.415336	0.259523	0.259523	2073	1	[301, 971, 2835, 262, 4283, 286, 257, 31491, 18021, 960, 292, 28305, 290, 308, 46158, 319, 262, 12983, 290, 3670, 12, 31126, 286, 867, 3835, 1111, 1468, 290, 649]		5	6
J5-541-037	541	37	PARETO	1	-stalk round the stock of a descending anchor—as stamped and gilded on the backs and title-pages of many books both old and new	15	45	30	30	541	1	3.753164	30	 new	0.03733	2073	3.416191	0.336973	0.336973	2073	1	[12, 301, 971, 2835, 262, 4283, 286, 257, 31491, 18021, 960, 292, 28305, 290, 308, 46158, 319, 262, 12983, 290, 3670, 12, 31126, 286, 867, 3835, 1111, 1468, 290, 649]		6	6
J5-541-038	541	38	PREFIX	1	Then, again, in mountainous countries where the traveller is continually girdled by amphitheatrical heights; here and there	0	25	25	25	541	1	3.281435	25	 there	-2e-06	1790	3.200125	0.08131	0.08131	1790	1	[6423, 11, 757, 11, 287, 47500, 2678, 810, 262, 49130, 318, 17451, 308, 1447, 992, 416, 30139, 270, 25080, 8143, 23245, 26, 994, 290, 612]			
J5-541-038	541	38	TOKEN_MIN	1	 here and there	22	25	3	3	541	1	3.824301	3	 there	0.542864	464	2.896075	0.928227	0.928227	464	1	[994, 290, 612]			
J5-541-038	541	38	WORD_ANCHORED	1	 here and there	22	25	3	3	541	1	3.824305	3	 there	0.542868	464	2.896078	0.928227	0.928227	464	1	[994, 290, 612]	25		
J5-541-038	541	38	MARGIN_MAX	1	rical heights; here and there	19	25	6	6	541	1	3.998207	6	 there	0.71677	1888	2.851677	1.14653	1.14653	1888	1	[8143, 23245, 26, 994, 290, 612]			
J5-541-038	541	38	PARETO	1	 here and there	22	25	3	3	541	1	3.824301	3	 there	0.542864	464	2.896075	0.928227	0.928227	464	1	[994, 290, 612]		1	2
J5-541-038	541	38	PARETO	1	rical heights; here and there	19	25	6	6	541	1	3.998207	6	 there	0.71677	1888	2.851677	1.14653	1.14653	1888	1	[8143, 23245, 26, 994, 290, 612]		2	2
J5-541-039	541	39	PREFIX	1	Kee-hee!” yelled Daggoo, straining forwards and backwards	0	16	16	16	541	1	3.740109	16	 backwards	5e-06	2659	3.645838	0.094271	0.094271	2659	1	[42, 1453, 12, 21067, 0, 447, 251, 22760, 32167, 42469, 11, 965, 1397, 22052, 290, 16196]			
J5-541-039	541	39	TOKEN_MIN	1	 Daggoo, straining forwards and backwards	8	16	8	8	541	1	3.716488	8	 backwards	-0.023616	2659	3.689565	0.026923	0.026923	2659	1	[32167, 42469, 11, 965, 1397, 22052, 290, 16196]			
J5-541-039	541	39	WORD_ANCHORED	1	 Daggoo, straining forwards and backwards	8	16	8	8	541	1	3.716485	8	 backwards	-0.023619	2659	3.689564	0.026921	0.026921	2659	1	[32167, 42469, 11, 965, 1397, 22052, 290, 16196]	16		
J5-541-039	541	39	MARGIN_MAX	1	hee!” yelled Daggoo, straining forwards and backwards	3	16	13	13	541	1	3.90126	13	 backwards	0.161156	2659	3.76936	0.1319	0.1319	2659	1	[21067, 0, 447, 251, 22760, 32167, 42469, 11, 965, 1397, 22052, 290, 16196]			
J5-541-039	541	39	PARETO	1	 Daggoo, straining forwards and backwards	8	16	8	8	541	1	3.716488	8	 backwards	-0.023616	2659	3.689565	0.026923	0.026923	2659	1	[32167, 42469, 11, 965, 1397, 22052, 290, 16196]		1	5
J5-541-039	541	39	PARETO	1	 yelled Daggoo, straining forwards and backwards	7	16	9	9	541	1	3.769605	9	 backwards	0.029501	2659	3.732978	0.036628	0.036628	2659	1	[22760, 32167, 42469, 11, 965, 1397, 22052, 290, 16196]		2	5
J5-541-039	541	39	PARETO	1	” yelled Daggoo, straining forwards and backwards	5	16	11	11	541	1	3.749951	11	 backwards	0.009847	2659	3.669369	0.080582	0.080582	2659	1	[447, 251, 22760, 32167, 42469, 11, 965, 1397, 22052, 290, 16196]		3	5
J5-541-039	541	39	PARETO	1	!” yelled Daggoo, straining forwards and backwards	4	16	12	12	541	1	3.887352	12	 backwards	0.147248	2659	3.799974	0.087378	0.087378	2659	1	[0, 447, 251, 22760, 32167, 42469, 11, 965, 1397, 22052, 290, 16196]		4	5
J5-541-039	541	39	PARETO	1	hee!” yelled Daggoo, straining forwards and backwards	3	16	13	13	541	1	3.90126	13	 backwards	0.161156	2659	3.76936	0.1319	0.1319	2659	1	[21067, 0, 447, 251, 22760, 32167, 42469, 11, 965, 1397, 22052, 290, 16196]		5	5
J5-541-040	541	40	PREFIX	1	The headsman should stay in the bows from first to last	0	12	12	12	541	1	3.329528	12	 last	2e-06	1888	3.25483	0.074698	0.074698	1888	1	[464, 6665, 805, 815, 2652, 287, 262, 37469, 422, 717, 284, 938]			
J5-541-040	541	40	TOKEN_MIN	1	 from first to last	8	12	4	4	541	1	3.188401	4	 last	-0.141125	1888	2.680057	0.508344	0.508344	1888	1	[422, 717, 284, 938]			
J5-541-040	541	40	WORD_ANCHORED	1	 from first to last	8	12	4	4	541	1	3.188401	4	 last	-0.141125	1888	2.680057	0.508344	0.508344	1888	1	[422, 717, 284, 938]	12		
J5-541-040	541	40	MARGIN_MAX	1	 headsman should stay in the bows from first to last	1	12	11	11	541	1	3.297016	11	 last	-0.03251	1790	2.672607	0.62441	0.62441	1790	1	[6665, 805, 815, 2652, 287, 262, 37469, 422, 717, 284, 938]			
J5-541-040	541	40	PARETO	1	 from first to last	8	12	4	4	541	1	3.188401	4	 last	-0.141125	1888	2.680057	0.508344	0.508344	1888	1	[422, 717, 284, 938]		1	3
J5-541-040	541	40	PARETO	1	 should stay in the bows from first to last	3	12	9	9	541	1	3.19457	9	 last	-0.134956	1888	2.66293	0.53164	0.53164	1888	1	[815, 2652, 287, 262, 37469, 422, 717, 284, 938]		2	3
J5-541-040	541	40	PARETO	1	 headsman should stay in the bows from first to last	1	12	11	11	541	1	3.297016	11	 last	-0.03251	1790	2.672607	0.62441	0.62441	1790	1	[6665, 805, 815, 2652, 287, 262, 37469, 422, 717, 284, 938]		3	3
J5-541-041	541	41	PREFIX	1	overboard you go, and cut me one from his small!” Here be it known, that though these wild fishermen do not, as a general thing, and according to the great military maxim, make the enemy defray the current expenses of the war (at least before realizing the proceeds of the voyage), yet now and then	0	67	67	67	541	1	3.408564	67	 then	1e-06	8	3.303588	0.104975	0.104975	8	1	[2502, 3526, 345, 467, 11, 290, 2005, 502, 530, 422, 465, 1402, 0, 447, 251, 3423, 307, 340, 1900, 11, 326, 996, 777, 4295, 34955, 466, 407, 11, 355, 257, 2276, 1517, 11, 290, 1864, 284, 262, 1049, 2422, 12991, 11, 787, 262, 4472, 825, 2433, 262, 1459, 9307, 286, 262, 1175, 357, 265, 1551, 878, 20060, 262, 15740, 286, 262, 31505, 828, 1865, 783, 290, 788]			
J5-541-041	541	41	TOKEN_MIN	1	 now and then	64	67	3	3	541	1	3.729732	3	 then	0.321169	1888	3.160015	0.569716	0.569716	1888	1	[783, 290, 788]			
J5-541-041	541	41	WORD_ANCHORED	1	 now and then	64	67	3	3	541	1	3.729742	3	 then	0.321179	1888	3.160015	0.569727	0.569727	1888	1	[783, 290, 788]	67		
J5-541-041	541	41	MARGIN_MAX	1	), yet now and then	62	67	5	5	541	1	4.316	5	 then	0.907437	1726	2.889822	1.426179	1.426179	1726	1	[828, 1865, 783, 290, 788]			
J5-541-041	541	41	PARETO	1	 now and then	64	67	3	3	541	1	3.729732	3	 then	0.321169	1888	3.160015	0.569716	0.569716	1888	1	[783, 290, 788]		1	3
J5-541-041	541	41	PARETO	1	 yet now and then	63	67	4	4	541	1	4.064025	4	 then	0.655462	1888	2.966867	1.097158	1.097158	1888	1	[1865, 783, 290, 788]		2	3
J5-541-041	541	41	PARETO	1	), yet now and then	62	67	5	5	541	1	4.316	5	 then	0.907437	1726	2.889822	1.426179	1.426179	1726	1	[828, 1865, 783, 290, 788]		3	3
J5-541-042	541	42	PREFIX	1	“Queequeg no care what god made him shark,” said the savage, agonizingly lifting his hand up and down	0	28	28	28	541	1	3.817275	28	 down	-2e-06	1594	3.448565	0.368711	0.368711	1594	1	[447, 250, 15681, 4853, 1533, 645, 1337, 644, 5770, 925, 683, 21027, 11, 447, 251, 531, 262, 27303, 11, 26990, 2890, 306, 16842, 465, 1021, 510, 290, 866]			
J5-541-042	541	42	TOKEN_MIN	1	 up and down	25	28	3	3	541	1	4.184615	3	 down	0.367338	1790	3.028114	1.156502	1.156502	1790	1	[510, 290, 866]			
J5-541-042	541	42	WORD_ANCHORED	1	 up and down	25	28	3	3	541	1	4.184615	3	 down	0.367338	1790	3.028113	1.156502	1.156502	1790	1	[510, 290, 866]	28		
J5-541-042	541	42	MARGIN_MAX	1	 up and down	25	28	3	3	541	1	4.184615	3	 down	0.367338	1790	3.028114	1.156502	1.156502	1790	1	[510, 290, 866]			
J5-541-042	541	42	PARETO	1	 up and down	25	28	3	3	541	1	4.184615	3	 down	0.367338	1790	3.028114	1.156502	1.156502	1790	1	[510, 290, 866]		1	1
J5-541-043	541	43	PREFIX	1	“Speak, thou vast and venerable head,” muttered Ahab, “which, though ungarnished with a beard, yet here and there	0	34	34	34	541	1	3.37795	34	 there	3e-06	1790	3.191678	0.186273	0.186273	1790	1	[447, 250, 5248, 461, 11, 14210, 5909, 290, 45682, 1182, 11, 447, 251, 34042, 317, 5976, 11, 564, 250, 4758, 11, 996, 555, 70, 1501, 1348, 351, 257, 21213, 11, 1865, 994, 290, 612]			
J5-541-043	541	43	TOKEN_MIN	1	 here and there	31	34	3	3	541	1	3.824304	3	 there	0.446357	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]			
J5-541-043	541	43	WORD_ANCHORED	1	 here and there	31	34	3	3	541	1	3.824308	3	 there	0.446361	464	2.89608	0.928227	0.928227	464	1	[994, 290, 612]	34		
J5-541-043	541	43	MARGIN_MAX	1	 here and there	31	34	3	3	541	1	3.824304	3	 there	0.446357	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]			
J5-541-043	541	43	PARETO	1	 here and there	31	34	3	3	541	1	3.824304	3	 there	0.446357	464	2.896076	0.928229	0.928229	464	1	[994, 290, 612]		1	1
J5-541-044	541	44	PREFIX	1	By and by	0	3	3	3	541	1	3.719913	3	 by	-3e-06	1997	2.774947	0.944965	0.944965	1997	1	[3886, 290, 416]			
J5-541-044	541	44	TOKEN_MIN	1	By and by	0	3	3	3	541	1	3.719913	3	 by	-3e-06	1997	2.774947	0.944965	0.944965	1997	1	[3886, 290, 416]			
J5-541-044	541	44	WORD_ANCHORED	1	By and by	0	3	3	3	541	1	3.719913	3	 by	-3e-06	1997	2.774947	0.944965	0.944965	1997	1	[3886, 290, 416]	3		
J5-541-044	541	44	MARGIN_MAX	1	By and by	0	3	3	3	541	1	3.719913	3	 by	-3e-06	1997	2.774947	0.944965	0.944965	1997	1	[3886, 290, 416]			
J5-541-044	541	44	PARETO	1	By and by	0	3	3	3	541	1	3.719913	3	 by	-3e-06	1997	2.774947	0.944965	0.944965	1997	1	[3886, 290, 416]		1	1
J5-541-045	541	45	PREFIX	1	Subject to this, and other the like interruptions now and then	0	13	13	13	541	1	4.07479	13	 then	2e-06	1790	3.542549	0.532241	0.532241	1790	1	[19776, 284, 428, 11, 290, 584, 262, 588, 11313, 507, 783, 290, 788]			
J5-541-045	541	45	TOKEN_MIN	1	 now and then	10	13	3	3	541	1	3.729732	3	 then	-0.345056	1888	3.160016	0.569716	0.569716	1888	1	[783, 290, 788]			
J5-541-045	541	45	WORD_ANCHORED	1	 now and then	10	13	3	3	541	1	3.729732	3	 then	-0.345056	1888	3.160016	0.569716	0.569716	1888	1	[783, 290, 788]	13		
J5-541-045	541	45	MARGIN_MAX	1	 like interruptions now and then	7	13	6	6	541	1	3.983823	6	 then	-0.090965	1888	2.942635	1.041188	1.041188	1888	1	[588, 11313, 507, 783, 290, 788]			
J5-541-045	541	45	PARETO	1	 now and then	10	13	3	3	541	1	3.729732	3	 then	-0.345056	1888	3.160016	0.569716	0.569716	1888	1	[783, 290, 788]		1	3
J5-541-045	541	45	PARETO	1	ions now and then	9	13	4	4	541	1	4.098905	4	 then	0.024117	1790	3.327907	0.770998	0.770998	1790	1	[507, 783, 290, 788]		2	3
J5-541-045	541	45	PARETO	1	 like interruptions now and then	7	13	6	6	541	1	3.983823	6	 then	-0.090965	1888	2.942635	1.041188	1.041188	1888	1	[588, 11313, 507, 783, 290, 788]		3	3
J5-541-046	541	46	PREFIX	1	So that for better or for worse	0	7	7	7	541	1	4.850214	7	 worse	0.0	2659	4.039969	0.810245	0.810245	2659	1	[2396, 326, 329, 1365, 393, 329, 4785]			
J5-541-046	541	46	TOKEN_MIN	1	 better or for worse	3	7	4	4	541	1	4.764403	4	 worse	-0.085811	2659	3.275395	1.489008	1.489008	2659	1	[1365, 393, 329, 4785]			
J5-541-046	541	46	WORD_ANCHORED	1	 better or for worse	3	7	4	4	541	1	4.764403	4	 worse	-0.085811	2659	3.275395	1.489008	1.489008	2659	1	[1365, 393, 329, 4785]	7		
J5-541-046	541	46	MARGIN_MAX	1	 better or for worse	3	7	4	4	541	1	4.764403	4	 worse	-0.085811	2659	3.275395	1.489008	1.489008	2659	1	[1365, 393, 329, 4785]			
J5-541-046	541	46	PARETO	1	 better or for worse	3	7	4	4	541	1	4.764403	4	 worse	-0.085811	2659	3.275395	1.489008	1.489008	2659	1	[1365, 393, 329, 4785]		1	1
J5-541-047	541	47	PREFIX	1	Meantime, they hauled more and more upon their lines, till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	0	38	38	38	541	1	4.205626	38	 round	1e-06	2292	3.464189	0.741437	0.741437	2292	1	[5308, 415, 524, 11, 484, 43423, 517, 290, 517, 2402, 511, 3951, 11, 10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]			
J5-541-047	541	47	TOKEN_MIN	1	 and thus round and round	33	38	5	5	541	1	3.47014	5	 round	-0.735485	2659	3.267108	0.203032	0.203032	2659	1	[290, 4145, 2835, 290, 2835]			
J5-541-047	541	47	WORD_ANCHORED	1	 and thus round and round	33	38	5	5	541	1	3.47014	5	 round	-0.735485	2659	3.267108	0.203032	0.203032	2659	1	[290, 4145, 2835, 290, 2835]	38		
J5-541-047	541	47	MARGIN_MAX	1	 they hauled more and more upon their lines, till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	4	38	34	34	541	1	4.237759	34	 round	0.032134	2292	3.362384	0.875375	0.875375	2292	1	[484, 43423, 517, 290, 517, 2402, 511, 3951, 11, 10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]			
J5-541-047	541	47	PARETO	1	 and thus round and round	33	38	5	5	541	1	3.47014	5	 round	-0.735485	2659	3.267108	0.203032	0.203032	2659	1	[290, 4145, 2835, 290, 2835]		1	12
J5-541-047	541	47	PARETO	1	; and thus round and round	32	38	6	6	541	1	3.24734	6	 round	-0.958285	2659	3.009967	0.237373	0.237373	2659	1	[26, 290, 4145, 2835, 290, 2835]		2	12
J5-541-047	541	47	PARETO	1	 for lance; and thus round and round	29	38	9	9	541	1	3.492188	9	 round	-0.713437	2659	3.193122	0.299066	0.299066	2659	1	[329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		3	12
J5-541-047	541	47	PARETO	1	 answered Flask with lance for lance; and thus round and round	24	38	14	14	541	1	3.664373	14	 round	-0.541252	2659	3.224835	0.439538	0.439538	2659	1	[9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		4	12
J5-541-047	541	47	PARETO	1	, Stubb answered Flask with lance for lance; and thus round and round	21	38	17	17	541	1	4.023846	17	 round	-0.181779	2659	3.426491	0.597354	0.597354	2659	1	[11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		5	12
J5-541-047	541	47	PARETO	1	 him on both sides, Stubb answered Flask with lance for lance; and thus round and round	17	38	21	21	541	1	4.113673	21	 round	-0.091952	2659	3.463199	0.650474	0.650474	2659	1	[683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		6	12
J5-541-047	541	47	PARETO	1	 flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	15	38	23	23	541	1	4.258918	23	 round	0.053293	2659	3.522888	0.73603	0.73603	2659	1	[781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		7	12
J5-541-047	541	47	PARETO	1	 till close flanking him on both sides, Stubb answered Flask with lance for lance; and thus round and round	13	38	25	25	541	1	4.101426	25	 round	-0.104199	2659	3.356107	0.745319	0.745319	2659	1	[10597, 1969, 781, 15230, 683, 319, 1111, 5389, 11, 520, 33670, 9373, 46947, 351, 300, 590, 329, 300, 590, 26, 290, 4145, 2835, 290, 2835]		8	12
