# generated_utc	2026-08-14T18:47:53+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	528
seed_id	canonical_first	canonical_connector	canonical_second	arbitrary_first	arbitrary_second	canonical_first_space_tokens	arbitrary_first_space_tokens	canonical_second_space_tokens	arbitrary_second_space_tokens	selection_rule	case_id	branch	variant	carrier_id	string	n_tok	pre_second_body_tokens	second_realised_tokens	completion_pos	tokens	token_ids
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	OR	THEY_SAID	they said right or left	5	4	1	5	["they", " said", " right", " or", " left"]	[9930, 531, 826, 393, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	TO	THEY_SAID	they said right to left	5	4	1	5	["they", " said", " right", " to", " left"]	[9930, 531, 826, 284, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	BY	THEY_SAID	they said right by left	5	4	1	5	["they", " said", " right", " by", " left"]	[9930, 531, 826, 416, 1364]
RIGHT_LEFT											CONNECTOR_MATRIX__RIGHT_LEFT__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	AFTER	THEY_SAID	they said right after left	5	4	1	5	["they", " said", " right", " after", " left"]	[9930, 531, 826, 706, 1364]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AND__BARE__NONE	CONNECTOR_MATRIX	AND	BARE	true and false	3	2	1	3	["true", " and", " false"]	[7942, 290, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__OR__BARE__NONE	CONNECTOR_MATRIX	OR	BARE	true or false	3	2	1	3	["true", " or", " false"]	[7942, 393, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__TO__BARE__NONE	CONNECTOR_MATRIX	TO	BARE	true to false	3	2	1	3	["true", " to", " false"]	[7942, 284, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__BY__BARE__NONE	CONNECTOR_MATRIX	BY	BARE	true by false	3	2	1	3	["true", " by", " false"]	[7942, 416, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AFTER__BARE__NONE	CONNECTOR_MATRIX	AFTER	BARE	true after false	3	2	1	3	["true", " after", " false"]	[7942, 706, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	AND	V9_SPACE	 true and false	3	2	1	3	[" true", " and", " false"]	[2081, 290, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	OR	V9_SPACE	 true or false	3	2	1	3	[" true", " or", " false"]	[2081, 393, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__TO__V9_SPACE__NONE	CONNECTOR_MATRIX	TO	V9_SPACE	 true to false	3	2	1	3	[" true", " to", " false"]	[2081, 284, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__BY__V9_SPACE__NONE	CONNECTOR_MATRIX	BY	V9_SPACE	 true by false	3	2	1	3	[" true", " by", " false"]	[2081, 416, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AFTER__V9_SPACE__NONE	CONNECTOR_MATRIX	AFTER	V9_SPACE	 true after false	3	2	1	3	[" true", " after", " false"]	[2081, 706, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	AND	THE_PHRASE	the phrase true and false	5	4	1	5	["the", " phrase", " true", " and", " false"]	[1169, 9546, 2081, 290, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	OR	THE_PHRASE	the phrase true or false	5	4	1	5	["the", " phrase", " true", " or", " false"]	[1169, 9546, 2081, 393, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	TO	THE_PHRASE	the phrase true to false	5	4	1	5	["the", " phrase", " true", " to", " false"]	[1169, 9546, 2081, 284, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	BY	THE_PHRASE	the phrase true by false	5	4	1	5	["the", " phrase", " true", " by", " false"]	[1169, 9546, 2081, 416, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	AFTER	THE_PHRASE	the phrase true after false	5	4	1	5	["the", " phrase", " true", " after", " false"]	[1169, 9546, 2081, 706, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	AND	THEY_SAID	they said true and false	5	4	1	5	["they", " said", " true", " and", " false"]	[9930, 531, 2081, 290, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	OR	THEY_SAID	they said true or false	5	4	1	5	["they", " said", " true", " or", " false"]	[9930, 531, 2081, 393, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	TO	THEY_SAID	they said true to false	5	4	1	5	["they", " said", " true", " to", " false"]	[9930, 531, 2081, 284, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	BY	THEY_SAID	they said true by false	5	4	1	5	["they", " said", " true", " by", " false"]	[9930, 531, 2081, 416, 3991]
TRUE_FALSE											CONNECTOR_MATRIX__TRUE_FALSE__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	AFTER	THEY_SAID	they said true after false	5	4	1	5	["they", " said", " true", " after", " false"]	[9930, 531, 2081, 706, 3991]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AND__BARE__NONE	CONNECTOR_MATRIX	AND	BARE	east and west	3	2	1	3	["east", " and", " west"]	[23316, 290, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__OR__BARE__NONE	CONNECTOR_MATRIX	OR	BARE	east or west	3	2	1	3	["east", " or", " west"]	[23316, 393, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__TO__BARE__NONE	CONNECTOR_MATRIX	TO	BARE	east to west	3	2	1	3	["east", " to", " west"]	[23316, 284, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__BY__BARE__NONE	CONNECTOR_MATRIX	BY	BARE	east by west	3	2	1	3	["east", " by", " west"]	[23316, 416, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AFTER__BARE__NONE	CONNECTOR_MATRIX	AFTER	BARE	east after west	3	2	1	3	["east", " after", " west"]	[23316, 706, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AND__V9_SPACE__NONE	CONNECTOR_MATRIX	AND	V9_SPACE	 east and west	3	2	1	3	[" east", " and", " west"]	[7627, 290, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__OR__V9_SPACE__NONE	CONNECTOR_MATRIX	OR	V9_SPACE	 east or west	3	2	1	3	[" east", " or", " west"]	[7627, 393, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__TO__V9_SPACE__NONE	CONNECTOR_MATRIX	TO	V9_SPACE	 east to west	3	2	1	3	[" east", " to", " west"]	[7627, 284, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__BY__V9_SPACE__NONE	CONNECTOR_MATRIX	BY	V9_SPACE	 east by west	3	2	1	3	[" east", " by", " west"]	[7627, 416, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AFTER__V9_SPACE__NONE	CONNECTOR_MATRIX	AFTER	V9_SPACE	 east after west	3	2	1	3	[" east", " after", " west"]	[7627, 706, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AND__THE_PHRASE__NONE	CONNECTOR_MATRIX	AND	THE_PHRASE	the phrase east and west	5	4	1	5	["the", " phrase", " east", " and", " west"]	[1169, 9546, 7627, 290, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__OR__THE_PHRASE__NONE	CONNECTOR_MATRIX	OR	THE_PHRASE	the phrase east or west	5	4	1	5	["the", " phrase", " east", " or", " west"]	[1169, 9546, 7627, 393, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__TO__THE_PHRASE__NONE	CONNECTOR_MATRIX	TO	THE_PHRASE	the phrase east to west	5	4	1	5	["the", " phrase", " east", " to", " west"]	[1169, 9546, 7627, 284, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__BY__THE_PHRASE__NONE	CONNECTOR_MATRIX	BY	THE_PHRASE	the phrase east by west	5	4	1	5	["the", " phrase", " east", " by", " west"]	[1169, 9546, 7627, 416, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AFTER__THE_PHRASE__NONE	CONNECTOR_MATRIX	AFTER	THE_PHRASE	the phrase east after west	5	4	1	5	["the", " phrase", " east", " after", " west"]	[1169, 9546, 7627, 706, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AND__THEY_SAID__NONE	CONNECTOR_MATRIX	AND	THEY_SAID	they said east and west	5	4	1	5	["they", " said", " east", " and", " west"]	[9930, 531, 7627, 290, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__OR__THEY_SAID__NONE	CONNECTOR_MATRIX	OR	THEY_SAID	they said east or west	5	4	1	5	["they", " said", " east", " or", " west"]	[9930, 531, 7627, 393, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__TO__THEY_SAID__NONE	CONNECTOR_MATRIX	TO	THEY_SAID	they said east to west	5	4	1	5	["they", " said", " east", " to", " west"]	[9930, 531, 7627, 284, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__BY__THEY_SAID__NONE	CONNECTOR_MATRIX	BY	THEY_SAID	they said east by west	5	4	1	5	["they", " said", " east", " by", " west"]	[9930, 531, 7627, 416, 7421]
EAST_WEST											CONNECTOR_MATRIX__EAST_WEST__AFTER__THEY_SAID__NONE	CONNECTOR_MATRIX	AFTER	THEY_SAID	they said east after west	5	4	1	5	["they", " said", " east", " after", " west"]	[9930, 531, 7627, 706, 7421]
PAIR_01											PAIR_PANEL__PAIR_01__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	salt and pepper	4	3	1	4	["s", "alt", " and", " pepper"]	[82, 2501, 290, 13385]
PAIR_01											PAIR_PANEL__PAIR_01__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 salt and pepper	3	2	1	3	[" salt", " and", " pepper"]	[8268, 290, 13385]
PAIR_01											PAIR_PANEL__PAIR_01__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase salt and pepper	5	4	1	5	["the", " phrase", " salt", " and", " pepper"]	[1169, 9546, 8268, 290, 13385]
PAIR_01											PAIR_PANEL__PAIR_01__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said salt and pepper	5	4	1	5	["they", " said", " salt", " and", " pepper"]	[9930, 531, 8268, 290, 13385]
PAIR_01											PAIR_PANEL__PAIR_01__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	cats and elephants	3	2	1	3	["cats", " and", " elephants"]	[24619, 290, 25368]
PAIR_01											PAIR_PANEL__PAIR_01__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 cats and elephants	3	2	1	3	[" cats", " and", " elephants"]	[11875, 290, 25368]
PAIR_01											PAIR_PANEL__PAIR_01__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase cats and elephants	5	4	1	5	["the", " phrase", " cats", " and", " elephants"]	[1169, 9546, 11875, 290, 25368]
PAIR_01											PAIR_PANEL__PAIR_01__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said cats and elephants	5	4	1	5	["they", " said", " cats", " and", " elephants"]	[9930, 531, 11875, 290, 25368]
PAIR_02											PAIR_PANEL__PAIR_02__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	knife and fork	3	2	1	3	["knife", " and", " fork"]	[48810, 290, 15563]
PAIR_02											PAIR_PANEL__PAIR_02__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 knife and fork	3	2	1	3	[" knife", " and", " fork"]	[9845, 290, 15563]
PAIR_02											PAIR_PANEL__PAIR_02__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase knife and fork	5	4	1	5	["the", " phrase", " knife", " and", " fork"]	[1169, 9546, 9845, 290, 15563]
PAIR_02											PAIR_PANEL__PAIR_02__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said knife and fork	5	4	1	5	["they", " said", " knife", " and", " fork"]	[9930, 531, 9845, 290, 15563]
PAIR_02											PAIR_PANEL__PAIR_02__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	bread and gravel	3	2	1	3	["bread", " and", " gravel"]	[29573, 290, 34375]
PAIR_02											PAIR_PANEL__PAIR_02__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 bread and gravel	3	2	1	3	[" bread", " and", " gravel"]	[8509, 290, 34375]
PAIR_02											PAIR_PANEL__PAIR_02__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase bread and gravel	5	4	1	5	["the", " phrase", " bread", " and", " gravel"]	[1169, 9546, 8509, 290, 34375]
PAIR_02											PAIR_PANEL__PAIR_02__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said bread and gravel	5	4	1	5	["they", " said", " bread", " and", " gravel"]	[9930, 531, 8509, 290, 34375]
PAIR_03											PAIR_PANEL__PAIR_03__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	back and forth	3	2	1	3	["back", " and", " forth"]	[1891, 290, 6071]
PAIR_03											PAIR_PANEL__PAIR_03__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 back and forth	3	2	1	3	[" back", " and", " forth"]	[736, 290, 6071]
PAIR_03											PAIR_PANEL__PAIR_03__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase back and forth	5	4	1	5	["the", " phrase", " back", " and", " forth"]	[1169, 9546, 736, 290, 6071]
PAIR_03											PAIR_PANEL__PAIR_03__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said back and forth	5	4	1	5	["they", " said", " back", " and", " forth"]	[9930, 531, 736, 290, 6071]
PAIR_03											PAIR_PANEL__PAIR_03__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	lanterns and arithmetic	5	4	1	5	["lan", "tern", "s", " and", " arithmetic"]	[9620, 759, 82, 290, 34768]
PAIR_03											PAIR_PANEL__PAIR_03__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 lanterns and arithmetic	4	3	1	4	[" lantern", "s", " and", " arithmetic"]	[41207, 82, 290, 34768]
PAIR_03											PAIR_PANEL__PAIR_03__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase lanterns and arithmetic	6	5	1	6	["the", " phrase", " lantern", "s", " and", " arithmetic"]	[1169, 9546, 41207, 82, 290, 34768]
PAIR_03											PAIR_PANEL__PAIR_03__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said lanterns and arithmetic	6	5	1	6	["they", " said", " lantern", "s", " and", " arithmetic"]	[9930, 531, 41207, 82, 290, 34768]
PAIR_04											PAIR_PANEL__PAIR_04__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	black and white	3	2	1	3	["black", " and", " white"]	[13424, 290, 2330]
PAIR_04											PAIR_PANEL__PAIR_04__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 black and white	3	2	1	3	[" black", " and", " white"]	[2042, 290, 2330]
PAIR_04											PAIR_PANEL__PAIR_04__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase black and white	5	4	1	5	["the", " phrase", " black", " and", " white"]	[1169, 9546, 2042, 290, 2330]
PAIR_04											PAIR_PANEL__PAIR_04__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said black and white	5	4	1	5	["they", " said", " black", " and", " white"]	[9930, 531, 2042, 290, 2330]
PAIR_04											PAIR_PANEL__PAIR_04__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	velvet or engines	4	3	1	4	["vel", "vet", " or", " engines"]	[626, 16809, 393, 11874]
PAIR_04											PAIR_PANEL__PAIR_04__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 velvet or engines	3	2	1	3	[" velvet", " or", " engines"]	[47750, 393, 11874]
PAIR_04											PAIR_PANEL__PAIR_04__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase velvet or engines	5	4	1	5	["the", " phrase", " velvet", " or", " engines"]	[1169, 9546, 47750, 393, 11874]
PAIR_04											PAIR_PANEL__PAIR_04__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said velvet or engines	5	4	1	5	["they", " said", " velvet", " or", " engines"]	[9930, 531, 47750, 393, 11874]
PAIR_05											PAIR_PANEL__PAIR_05__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	pros and cons	4	3	1	4	["pro", "s", " and", " cons"]	[1676, 82, 290, 762]
PAIR_05											PAIR_PANEL__PAIR_05__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 pros and cons	3	2	1	3	[" pros", " and", " cons"]	[10360, 290, 762]
PAIR_05											PAIR_PANEL__PAIR_05__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase pros and cons	5	4	1	5	["the", " phrase", " pros", " and", " cons"]	[1169, 9546, 10360, 290, 762]
PAIR_05											PAIR_PANEL__PAIR_05__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said pros and cons	5	4	1	5	["they", " said", " pros", " and", " cons"]	[9930, 531, 10360, 290, 762]
PAIR_05											PAIR_PANEL__PAIR_05__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	clouds and teaspoons	4	3	1	4	["cloud", "s", " and", " teaspoons"]	[17721, 82, 290, 47234]
PAIR_05											PAIR_PANEL__PAIR_05__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 clouds and teaspoons	3	2	1	3	[" clouds", " and", " teaspoons"]	[15114, 290, 47234]
PAIR_05											PAIR_PANEL__PAIR_05__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase clouds and teaspoons	5	4	1	5	["the", " phrase", " clouds", " and", " teaspoons"]	[1169, 9546, 15114, 290, 47234]
PAIR_05											PAIR_PANEL__PAIR_05__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said clouds and teaspoons	5	4	1	5	["they", " said", " clouds", " and", " teaspoons"]	[9930, 531, 15114, 290, 47234]
PAIR_06											PAIR_PANEL__PAIR_06__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	sooner or later	4	3	1	4	["so", "oner", " or", " later"]	[568, 14491, 393, 1568]
PAIR_06											PAIR_PANEL__PAIR_06__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 sooner or later	3	2	1	3	[" sooner", " or", " later"]	[14556, 393, 1568]
PAIR_06											PAIR_PANEL__PAIR_06__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase sooner or later	5	4	1	5	["the", " phrase", " sooner", " or", " later"]	[1169, 9546, 14556, 393, 1568]
PAIR_06											PAIR_PANEL__PAIR_06__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said sooner or later	5	4	1	5	["they", " said", " sooner", " or", " later"]	[9930, 531, 14556, 393, 1568]
PAIR_06											PAIR_PANEL__PAIR_06__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	north or velvet	3	2	1	3	["north", " or", " velvet"]	[43588, 393, 47750]
PAIR_06											PAIR_PANEL__PAIR_06__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 north or velvet	3	2	1	3	[" north", " or", " velvet"]	[5093, 393, 47750]
PAIR_06											PAIR_PANEL__PAIR_06__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase north or velvet	5	4	1	5	["the", " phrase", " north", " or", " velvet"]	[1169, 9546, 5093, 393, 47750]
PAIR_06											PAIR_PANEL__PAIR_06__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said north or velvet	5	4	1	5	["they", " said", " north", " or", " velvet"]	[9930, 531, 5093, 393, 47750]
PAIR_07											PAIR_PANEL__PAIR_07__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	give and take	3	2	1	3	["give", " and", " take"]	[26535, 290, 1011]
PAIR_07											PAIR_PANEL__PAIR_07__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 give and take	3	2	1	3	[" give", " and", " take"]	[1577, 290, 1011]
PAIR_07											PAIR_PANEL__PAIR_07__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase give and take	5	4	1	5	["the", " phrase", " give", " and", " take"]	[1169, 9546, 1577, 290, 1011]
PAIR_07											PAIR_PANEL__PAIR_07__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said give and take	5	4	1	5	["they", " said", " give", " and", " take"]	[9930, 531, 1577, 290, 1011]
PAIR_07											PAIR_PANEL__PAIR_07__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	marble and rabbits	4	3	1	4	["mar", "ble", " and", " rabbits"]	[3876, 903, 290, 33043]
PAIR_07											PAIR_PANEL__PAIR_07__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 marble and rabbits	3	2	1	3	[" marble", " and", " rabbits"]	[30623, 290, 33043]
PAIR_07											PAIR_PANEL__PAIR_07__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase marble and rabbits	5	4	1	5	["the", " phrase", " marble", " and", " rabbits"]	[1169, 9546, 30623, 290, 33043]
PAIR_07											PAIR_PANEL__PAIR_07__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said marble and rabbits	5	4	1	5	["they", " said", " marble", " and", " rabbits"]	[9930, 531, 30623, 290, 33043]
PAIR_08											PAIR_PANEL__PAIR_08__CONVENTIONAL__BARE__NONE	PAIR_PANEL	CONVENTIONAL	BARE	life and death	3	2	1	3	["life", " and", " death"]	[6042, 290, 1918]
PAIR_08											PAIR_PANEL__PAIR_08__CONVENTIONAL__V9_SPACE__NONE	PAIR_PANEL	CONVENTIONAL	V9_SPACE	 life and death	3	2	1	3	[" life", " and", " death"]	[1204, 290, 1918]
PAIR_08											PAIR_PANEL__PAIR_08__CONVENTIONAL__THE_PHRASE__NONE	PAIR_PANEL	CONVENTIONAL	THE_PHRASE	the phrase life and death	5	4	1	5	["the", " phrase", " life", " and", " death"]	[1169, 9546, 1204, 290, 1918]
PAIR_08											PAIR_PANEL__PAIR_08__CONVENTIONAL__THEY_SAID__NONE	PAIR_PANEL	CONVENTIONAL	THEY_SAID	they said life and death	5	4	1	5	["they", " said", " life", " and", " death"]	[9930, 531, 1204, 290, 1918]
PAIR_08											PAIR_PANEL__PAIR_08__ARBITRARY__BARE__NONE	PAIR_PANEL	ARBITRARY	BARE	button and ocean	3	2	1	3	["button", " and", " ocean"]	[16539, 290, 9151]
PAIR_08											PAIR_PANEL__PAIR_08__ARBITRARY__V9_SPACE__NONE	PAIR_PANEL	ARBITRARY	V9_SPACE	 button and ocean	3	2	1	3	[" button", " and", " ocean"]	[4936, 290, 9151]
PAIR_08											PAIR_PANEL__PAIR_08__ARBITRARY__THE_PHRASE__NONE	PAIR_PANEL	ARBITRARY	THE_PHRASE	the phrase button and ocean	5	4	1	5	["the", " phrase", " button", " and", " ocean"]	[1169, 9546, 4936, 290, 9151]
PAIR_08											PAIR_PANEL__PAIR_08__ARBITRARY__THEY_SAID__NONE	PAIR_PANEL	ARBITRARY	THEY_SAID	they said button and ocean	5	4	1	5	["they", " said", " button", " and", " ocean"]	[9930, 531, 4936, 290, 9151]
UP_DOWN											CONTINUATION__UP_DOWN__NONE__BARE__NONE	CONTINUATION	NONE	BARE	up and down	3	2	1	3	["up", " and", " down"]	[929, 290, 866]
UP_DOWN											CONTINUATION__UP_DOWN__AGAIN__BARE__AGAIN	CONTINUATION	AGAIN	BARE	up and down again	4	2	1	3	["up", " and", " down", " again"]	[929, 290, 866, 757]
UP_DOWN											CONTINUATION__UP_DOWN__PERIOD__BARE__PERIOD	CONTINUATION	PERIOD	BARE	up and down.	4	2	1	3	["up", " and", " down", "."]	[929, 290, 866, 13]
UP_DOWN											CONTINUATION__UP_DOWN__ROAD__BARE__ROAD	CONTINUATION	ROAD	BARE	up and down the road	5	2	1	3	["up", " and", " down", " the", " road"]	[929, 290, 866, 262, 2975]
UP_DOWN											CONTINUATION__UP_DOWN__CLAUSE__BARE__CLAUSE	CONTINUATION	CLAUSE	BARE	up and down, without stopping	6	2	1	3	["up", " and", " down", ",", " without", " stopping"]	[929, 290, 866, 11, 1231, 12225]
UP_DOWN											CONTINUATION__UP_DOWN__XYZ__BARE__XYZ	CONTINUATION	XYZ	BARE	up and down xyz	5	2	1	3	["up", " and", " down", " x", "yz"]	[929, 290, 866, 2124, 45579]
UP_DOWN											CONTINUATION__UP_DOWN__NONE__V9_SPACE__NONE	CONTINUATION	NONE	V9_SPACE	 up and down	3	2	1	3	[" up", " and", " down"]	[510, 290, 866]
