# generated_utc	2026-08-15T02:06:36+00:00
# script	probe_v15.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1049
route_id	full_text	source_start	source_end	source_width	span	realised_n_tok	intended_token_ids	realised_token_ids	roundtrip_stable	destination	target_retained	runner_up	margin	winner_peak	target_peak	target_peak_fraction_of_full	target_peak_pos	target_local_winner	target_local_rank	target_local_margin
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	25	19	 and the slumbering crew arose from the boat’s bottom, and ere noon	19	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	1	2874	0	8	0.015313	3.363895	1.613358	0.445206	19	0	7	-1.045097
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	26	19	 the slumbering crew arose from the boat’s bottom, and ere noon the	19	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	1	2874	0	1888	0.046267	3.332221	1.546787	0.426836	18	0	7	-1.042761
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	27	19	 slumbering crew arose from the boat’s bottom, and ere noon the dead	19	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	1	8	0	2874	0.049433	3.298636	1.49016	0.41121	17	0	7	-1.034453
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	9	28	19	umbering crew arose from the boat’s bottom, and ere noon the dead whale	19	[4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	[4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	1	8	0	2874	0.056755	3.273743	1.27223	0.351072	16	0	7	-1.160674
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	10	29	19	ing crew arose from the boat’s bottom, and ere noon the dead whale was	19	[278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	[278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	1	1790	0	8	0.176042	3.473503	1.263003	0.348526	15	0	7	-1.156777
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	11	30	19	 crew arose from the boat’s bottom, and ere noon the dead whale was brought	19	[5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	[5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	1	8	0	2874	0.085047	3.305442	1.265837	0.349308	14	0	7	-1.14964
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	12	31	19	 arose from the boat’s bottom, and ere noon the dead whale was brought to	19	[21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284]	[21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284]	1	8	0	2874	0.033018	3.230126	1.417198	0.391076	13	0	7	-0.88691
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	13	32	19	 from the boat’s bottom, and ere noon the dead whale was brought to the	19	[422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262]	[422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262]	1	8	0	1790	0.430092	3.508037	1.32125	0.364599	13	0	7	-1.22858
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	14	33	19	 the boat’s bottom, and ere noon the dead whale was brought to the ship	19	[262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074]	[262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074]	1	8	0	1888	0.023697	3.309651	1.255724	0.346517	12	0	6	-1.207426
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	15	34	19	 boat’s bottom, and ere noon the dead whale was brought to the ship.	19	[8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074, 13]	[8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074, 13]	1	8	0	1888	0.196641	3.447477	1.371307	0.378412	11	0	7	-1.313493
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	0	20	20	The grey dawn came on, and the slumbering crew arose from the boat’s bottom	20	[464, 13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220]	[464, 13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220]	1	38	1	8	0.327437	3.623846	3.623846	1.000001	4	1	1	1.850254
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	1	21	20	 grey dawn came on, and the slumbering crew arose from the boat’s bottom,	20	[13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11]	[13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11]	1	8	0	1790	0.152123	3.26177	2.819293	0.777984	3	1	1	0.881528
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	2	22	20	 dawn came on, and the slumbering crew arose from the boat’s bottom, and	20	[17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290]	[17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290]	1	8	0	1888	0.168142	3.286783	2.869831	0.79193	2	1	1	1.082869
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	3	23	20	 came on, and the slumbering crew arose from the boat’s bottom, and e	20	[1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304]	[1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304]	1	2874	0	8	0.102668	3.410065	0.700587	0.193327	2	0	51	-1.484536
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	4	24	20	 on, and the slumbering crew arose from the boat’s bottom, and ere	20	[319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260]	[319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260]	1	1888	0	2874	0.374972	3.722054	0.630933	0.174106	7	0	48	-1.990846
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	5	25	20	, and the slumbering crew arose from the boat’s bottom, and ere noon	20	[11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	[11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	1	2874	0	8	0.09753	3.393904	1.633189	0.450679	20	0	7	-1.027193
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	26	20	 and the slumbering crew arose from the boat’s bottom, and ere noon the	20	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	1	2874	0	8	0.015313	3.363895	1.613358	0.445206	19	0	7	-1.045097
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	27	20	 the slumbering crew arose from the boat’s bottom, and ere noon the dead	20	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	1	2874	0	1888	0.046267	3.332221	1.546787	0.426836	18	0	7	-1.042761
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	28	20	 slumbering crew arose from the boat’s bottom, and ere noon the dead whale	20	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	1	8	0	2874	0.049433	3.298636	1.49016	0.41121	17	0	7	-1.034453
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	9	29	20	umbering crew arose from the boat’s bottom, and ere noon the dead whale was	20	[4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	[4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	1	8	0	2874	0.056755	3.273743	1.27223	0.351072	16	0	7	-1.160674
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	10	30	20	ing crew arose from the boat’s bottom, and ere noon the dead whale was brought	20	[278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	[278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	1	1790	0	8	0.176042	3.473503	1.263003	0.348526	15	0	7	-1.156777
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	11	31	20	 crew arose from the boat’s bottom, and ere noon the dead whale was brought to	20	[5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284]	[5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284]	1	8	0	2874	0.085047	3.305442	1.265837	0.349308	14	0	7	-1.14964
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	12	32	20	 arose from the boat’s bottom, and ere noon the dead whale was brought to the	20	[21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262]	[21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262]	1	8	0	2874	0.033018	3.230126	1.417198	0.391076	13	0	7	-0.88691
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	13	33	20	 from the boat’s bottom, and ere noon the dead whale was brought to the ship	20	[422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074]	[422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074]	1	8	0	1790	0.430092	3.508037	1.32125	0.364599	13	0	7	-1.22858
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	14	34	20	 the boat’s bottom, and ere noon the dead whale was brought to the ship.	20	[262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074, 13]	[262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074, 13]	1	8	0	1888	0.023697	3.309651	1.255724	0.346517	12	0	6	-1.207426
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	0	21	21	The grey dawn came on, and the slumbering crew arose from the boat’s bottom,	21	[464, 13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11]	[464, 13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11]	1	38	1	8	0.327437	3.623846	3.623846	1.000001	4	1	1	1.850254
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	1	22	21	 grey dawn came on, and the slumbering crew arose from the boat’s bottom, and	21	[13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290]	[13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290]	1	8	0	1790	0.152123	3.26177	2.819293	0.777984	3	1	1	0.881528
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	2	23	21	 dawn came on, and the slumbering crew arose from the boat’s bottom, and e	21	[17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304]	[17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304]	1	2874	0	8	0.114872	3.401655	2.869831	0.79193	2	1	1	1.082869
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	3	24	21	 came on, and the slumbering crew arose from the boat’s bottom, and ere	21	[1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260]	[1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260]	1	2874	0	8	0.102668	3.410065	0.700587	0.193327	2	0	51	-1.484536
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	4	25	21	 on, and the slumbering crew arose from the boat’s bottom, and ere noon	21	[319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	[319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	1	1888	0	2874	0.374972	3.722054	1.618415	0.446602	21	0	7	-1.069116
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	5	26	21	, and the slumbering crew arose from the boat’s bottom, and ere noon the	21	[11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	[11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	1	2874	0	8	0.09753	3.393904	1.633189	0.450679	20	0	7	-1.027193
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	27	21	 and the slumbering crew arose from the boat’s bottom, and ere noon the dead	21	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	1	2874	0	8	0.015313	3.363895	1.613358	0.445206	19	0	7	-1.045097
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	28	21	 the slumbering crew arose from the boat’s bottom, and ere noon the dead whale	21	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	1	2874	0	1888	0.046267	3.332221	1.546787	0.426836	18	0	7	-1.042761
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	29	21	 slumbering crew arose from the boat’s bottom, and ere noon the dead whale was	21	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	1	8	0	2874	0.049433	3.298636	1.49016	0.41121	17	0	7	-1.034453
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	9	30	21	umbering crew arose from the boat’s bottom, and ere noon the dead whale was brought	21	[4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	[4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	1	8	0	2874	0.056755	3.273743	1.27223	0.351072	16	0	7	-1.160674
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	10	31	21	ing crew arose from the boat’s bottom, and ere noon the dead whale was brought to	21	[278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284]	[278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284]	1	1790	0	8	0.176042	3.473503	1.263003	0.348526	15	0	7	-1.156777
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	11	32	21	 crew arose from the boat’s bottom, and ere noon the dead whale was brought to the	21	[5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262]	[5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262]	1	8	0	2874	0.085047	3.305442	1.265837	0.349308	14	0	7	-1.14964
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	12	33	21	 arose from the boat’s bottom, and ere noon the dead whale was brought to the ship	21	[21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074]	[21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074]	1	8	0	2874	0.033018	3.230126	1.417198	0.391076	13	0	7	-0.88691
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	13	34	21	 from the boat’s bottom, and ere noon the dead whale was brought to the ship.	21	[422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074, 13]	[422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181, 284, 262, 4074, 13]	1	8	0	1790	0.430092	3.508037	1.32125	0.364599	13	0	7	-1.22858
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	0	22	22	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and	22	[464, 13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290]	[464, 13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290]	1	38	1	8	0.327437	3.623846	3.623846	1.000001	4	1	1	1.850254
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	1	23	22	 grey dawn came on, and the slumbering crew arose from the boat’s bottom, and e	22	[13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304]	[13791, 17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304]	1	2874	0	8	0.096907	3.358677	2.819293	0.777984	3	1	1	0.881528
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	2	24	22	 dawn came on, and the slumbering crew arose from the boat’s bottom, and ere	22	[17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260]	[17577, 1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260]	1	2874	0	8	0.114872	3.401655	2.869831	0.79193	2	1	1	1.082869
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	3	25	22	 came on, and the slumbering crew arose from the boat’s bottom, and ere noon	22	[1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	[1625, 319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613]	1	2874	0	8	0.102668	3.410065	1.646304	0.454298	22	0	5	-1.12955
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	4	26	22	 on, and the slumbering crew arose from the boat’s bottom, and ere noon the	22	[319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	[319, 11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262]	1	1888	0	2874	0.374972	3.722054	1.618415	0.446602	21	0	7	-1.069116
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	5	27	22	, and the slumbering crew arose from the boat’s bottom, and ere noon the dead	22	[11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	[11, 290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636]	1	2874	0	8	0.09753	3.393904	1.633189	0.450679	20	0	7	-1.027193
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	6	28	22	 and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale	22	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	[290, 262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206]	1	2874	0	8	0.015313	3.363895	1.613358	0.445206	19	0	7	-1.045097
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	7	29	22	 the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was	22	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	[262, 1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373]	1	2874	0	1888	0.046267	3.332221	1.546787	0.426836	18	0	7	-1.042761
MELVILLE_GREY_DAWN	The grey dawn came on, and the slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought to the ship.	8	30	22	 slumbering crew arose from the boat’s bottom, and ere noon the dead whale was brought	22	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	[1017, 4494, 278, 5462, 21172, 422, 262, 8848, 447, 247, 82, 4220, 11, 290, 304, 260, 19613, 262, 2636, 22206, 373, 3181]	1	8	0	2874	0.049433	3.298636	1.49016	0.41121	17	0	7	-1.034453
